server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;2;2.0;9.0;1;4;6.0;7.0
2;6;6.0;25.0;2;11;19.0;19.0
0;7;7.0;26.0;4;20;17.0;19.0
3;7;7.0;22.0;8;1;18.0;15.0
8;7;7.0;14.0;6;6;8.0;7.0
9;7;7.0;29.0;7;26;23.0;22.0
10;7;7.0;33.0;5;0;27.0;26.0
4;8;8.0;22.0;10;16;13.0;14.0
12;8;8.0;34.0;9;24;28.0;26.0
13;9;9.0;12.0;12;8;3.0;3.0
16;9;9.0;17.0;11;21;6.0;8.0
17;10;10.0;17.0;13;10;8.0;7.0
15;10;10.0;28.0;18;1;18.0;18.0
1;10;10.0;12.0;16;24;2.0;2.0
18;10;11.285056952140105;16.285056952140103;14;3;5.0;4.999999999999998
13;10;12.0;21.0;17;7;9.0;9.0
1;10;12.0;30.0;15;28;16.0;18.0
14;13;13.0;28.0;20;15;16.0;15.0
6;14;14.0;23.0;22;29;8.0;9.0
8;14;14.0;30.0;21;16;16.0;16.0
5;17;17.0;25.0;24;14;8.0;8.0
19;17;17.0;26.0;23;27;8.0;9.0
18;17;17.0;23.0;25;25;6.0;6.0
17;18;18.0;30.0;26;13;10.0;12.0
16;18;18.0;23.0;27;3;3.0;5.0
7;22;22.0;23.0;28;4;5.0;1.0
11;25;25.0;44.0;30;19;20.0;19.0
7;25;25.0;26.0;37;21;3.0;1.0
5;25;25.0;27.0;29;16;3.0;2.0
6;25;25.0;33.0;32;20;8.0;8.0
18;25;25.0;26.0;36;0;3.0;1.0
13;25;25.0;33.0;33;4;11.0;8.0
16;25;25.0;38.0;31;27;16.0;13.0
4;25;25.0;38.0;35;10;12.0;13.0
3;25;25.0;41.0;34;16;18.0;16.0
7;26;26.0;35.0;38;0;8.0;9.0
19;26;26.0;37.0;40;9;12.0;11.0
18;26;26.0;43.0;41;22;18.0;17.0
0;26;26.0;41.0;39;28;18.0;15.0
5;28;28.0;40.0;45;17;10.0;12.0
14;28;28.0;46.0;42;7;17.0;18.0
15;28;28.0;39.0;44;12;9.0;11.0
2;28;28.0;29.0;47;21;1.0;1.0
2;28;29.0;35.0;46;29;6.0;6.0
9;28;29.0;38.0;43;7;8.0;9.0
17;28;30.0;32.0;48;24;1.0;2.0
1;29;30.0;43.0;50;28;16.0;13.0
17;29;32.0;34.0;49;8;4.0;2.0
6;33;33.0;56.0;61;10;25.0;23.0
13;29;33.0;34.0;51;20;2.0;1.0
13;34;34.0;37.0;70;0;3.0;3.0
17;34;34.0;36.0;76;8;4.0;2.0
7;34;35.0;40.0;74;24;6.0;5.0
17;34;36.0;61.0;71;3;26.0;25.0
19;33;37.0;38.0;58;3;1.0;1.0
13;34;37.0;50.0;72;19;16.0;13.0
19;38;38.0;39.0;82;16;1.0;1.0
16;33;38.0;41.0;59;9;3.0;3.0
4;30;38.0;42.0;53;27;4.0;4.0
9;30;38.0;40.0;54;10;1.0;2.0
19;33;39.0;40.0;63;3;1.0;1.0
15;33;39.0;42.0;57;10;1.0;3.0
7;33;40.0;47.0;64;7;7.0;7.0
5;38;40.0;42.0;83;23;1.0;2.0
19;37;40.0;41.0;79;3;1.0;1.0
9;34;40.0;41.0;69;1;2.0;1.0
19;41;41.0;51.0;85;26;11.0;10.0
16;41;41.0;44.0;86;6;5.0;3.0
3;33;41.0;49.0;65;29;7.0;8.0
0;30;41.0;42.0;52;5;1.0;1.0
9;37;41.0;45.0;80;1;2.0;4.0
