server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
2;1;1.0;6.0;4;22;2.0;5.0
3;1;1.0;6.0;3;3;6.0;5.0
5;1;1.0;10.0;0;9;9.0;9.0
8;1;1.0;2.0;2;9;2.0;1.0
9;1;1.0;26.0;5;7;24.0;25.0
10;2;2.0;4.0;6;6;1.0;2.0
11;2;2.0;10.0;8;12;9.0;8.0
14;2;2.0;27.0;7;11;25.0;25.0
15;4;4.0;7.0;9;13;3.0;3.0
16;4;4.0;7.0;10;4;5.0;3.0
17;5;5.0;29.0;13;8;24.0;24.0
18;5;5.0;6.0;14;6;3.0;1.0
19;5;5.0;9.0;12;0;2.0;4.0
8;5;5.0;11.0;11;4;4.0;6.0
18;7;7.0;21.0;15;25;14.0;14.0
10;7;7.0;8.0;16;2;2.0;1.0
10;10;10.0;13.0;17;2;2.0;3.0
15;10;10.0;38.0;18;15;29.0;28.0
13;12;12.0;13.0;20;0;2.0;1.0
16;12;12.0;16.0;19;27;3.0;4.0
19;12;12.0;17.0;21;18;3.0;5.0
13;13;13.0;34.0;27;22;21.0;21.0
2;13;13.0;36.0;25;16;24.0;23.0
3;13;13.0;14.0;22;1;2.0;1.0
10;13;13.0;35.0;24;25;22.0;22.0
8;13;13.0;19.0;26;13;5.0;6.0
11;13;13.0;17.0;23;26;4.0;4.0
0;16;16.0;35.0;32;3;18.0;19.0
6;16;16.0;22.0;30;25;6.0;6.0
12;16;16.0;42.0;34;0;29.0;26.0
3;16;16.0;32.0;31;8;12.0;16.0
16;16;16.0;24.0;33;20;9.0;8.0
5;16;16.0;30.0;28;15;13.0;14.0
19;16;17.0;25.0;29;15;6.0;8.0
1;20;20.0;46.0;35;27;24.0;26.0
4;20;20.0;45.0;38;23;25.0;25.0
11;20;20.0;33.0;37;15;11.0;13.0
8;20;20.0;36.0;39;6;14.0;16.0
18;20;21.0;45.0;36;21;24.0;24.0
7;23;23.0;29.0;42;13;5.0;6.0
6;23;23.0;30.0;43;25;6.0;7.0
16;23;24.0;25.0;40;22;2.0;1.0
16;23;25.0;39.0;41;5;15.0;14.0
19;26;26.0;32.0;49;8;4.0;6.0
9;26;26.0;41.0;46;2;14.0;15.0
14;26;27.0;36.0;47;20;10.0;9.0
7;29;29.0;33.0;59;13;5.0;4.0
17;26;29.0;35.0;45;11;6.0;6.0
6;26;30.0;50.0;51;19;22.0;20.0
5;29;30.0;33.0;55;16;5.0;3.0
3;29;32.0;50.0;57;26;16.0;18.0
19;32;32.0;47.0;62;9;16.0;15.0
7;33;33.0;51.0;64;28;17.0;18.0
11;26;33.0;39.0;44;26;4.0;6.0
5;27;33.0;34.0;53;4;1.0;1.0
13;34;34.0;36.0;66;0;2.0;2.0
5;27;34.0;43.0;52;7;9.0;9.0
0;35;35.0;60.0;70;24;24.0;25.0
10;26;35.0;38.0;50;2;2.0;3.0
17;29;35.0;41.0;56;24;5.0;6.0
13;36;36.0;37.0;77;0;2.0;1.0
2;36;36.0;55.0;75;11;20.0;19.0
8;26;36.0;55.0;48;11;20.0;19.0
14;35;36.0;64.0;72;11;25.0;28.0
13;37;37.0;40.0;80;12;4.0;3.0
10;38;38.0;45.0;92;27;8.0;7.0
16;38;39.0;42.0;90;4;5.0;3.0
11;37;39.0;59.0;84;3;20.0;20.0
13;40;40.0;53.0;104;11;14.0;13.0
17;40;41.0;44.0;94;3;2.0;3.0
9;40;41.0;60.0;102;18;20.0;19.0
12;40;42.0;54.0;98;13;12.0;12.0
16;34;42.0;44.0;67;8;1.0;2.0
5;33;43.0;49.0;63;10;4.0;6.0
16;37;44.0;45.0;79;8;1.0;1.0
17;34;44.0;48.0;68;12;1.0;4.0
4;45;45.0;49.0;107;28;5.0;4.0
16;38;45.0;46.0;87;8;1.0;1.0
10;40;45.0;47.0;101;6;1.0;2.0
18;36;45.0;50.0;73;27;6.0;5.0
1;46;46.0;68.0;110;16;23.0;22.0
16;46;46.0;47.0;113;8;1.0;1.0
16;40;47.0;51.0;93;27;3.0;4.0
19;37;47.0;48.0;81;12;2.0;1.0
10;34;47.0;51.0;65;2;2.0;4.0
15;38;47.609083644188146;48.609083644188146;91;14;2.0;1.0
19;40;48.0;51.0;99;18;3.0;3.0
17;37;48.0;56.0;82;7;6.0;8.0
15;40;48.609083644188146;50.609083644188146;95;10;2.0;2.0
4;38;49.0;50.0;89;11;1.0;1.0
5;36;49.0;55.0;74;16;5.0;6.0
4;35;50.0;56.0;69;28;5.0;6.0
6;37;50.0;59.0;83;7;8.0;9.0
3;37;50.0;69.0;85;26;16.0;19.0
18;40;50.0;62.0;100;20;10.0;12.0
15;30;50.609083644188146;51.609083644188146;60;13;3.0;1.0
16;36;51.0;60.0;78;13;8.0;9.0
19;32;51.0;57.0;61;15;6.0;6.0
10;35;51.0;54.0;71;28;3.0;3.0
15;40;51.609083644188146;55.609083644188146;97;13;3.0;4.0
13;40;53.0;63.0;96;15;12.0;10.0
12;54;54.0;67.0;117;22;11.0;13.0
10;40;54.0;65.0;103;20;11.0;11.0
2;55;55.0;58.0;121;19;2.0;3.0
8;55;55.0;71.0;119;10;14.0;16.0
5;55;55.0;71.0;120;24;17.0;16.0
15;55;55.609083644188146;58.609083644188146;118;5;1.0;3.0
4;45;56.0;59.0;106;16;2.0;3.0
17;53;56.0;57.0;116;4;2.0;1.0
19;45;57.0;61.0;105;6;5.0;4.0
17;56;57.0;60.0;125;4;2.0;3.0
2;46;58.0;62.0;108;22;2.0;4.0
15;55;58.609083644188146;60.609083644188146;122;19;1.0;2.0
4;59;59.0;78.0;129;9;19.0;19.0
6;59;59.0;85.0;128;17;25.0;26.0
11;59;59.0;62.0;131;16;1.0;3.0
0;58;60.0;63.0;126;12;1.0;3.0
16;59;60.0;63.0;127;22;2.0;3.0
17;59;60.0;61.0;130;12;1.0;1.0
9;56;60.0;68.0;123;26;8.0;8.0
15;46;60.609083644188146;83.60908364418815;112;9;23.0;23.0
19;53;61.0;65.0;115;6;5.0;4.0
17;56;61.0;70.0;124;27;6.0;9.0
11;62;62.0;78.0;132;11;13.0;16.0
2;62;62.0;87.0;136;8;27.0;25.0
18;62;62.0;79.0;133;12;13.0;17.0
0;62;63.0;66.0;134;15;2.0;3.0
13;62;63.0;70.0;137;9;9.0;7.0
16;63;63.0;74.0;138;24;11.0;11.0
14;64;64.0;84.0;140;4;19.0;20.0
19;65;65.0;66.0;141;24;3.0;1.0
10;62;65.0;72.0;135;11;7.0;7.0
0;65;66.0;74.0;142;27;7.0;8.0
7;68;68.0;91.0;143;20;23.0;23.0
1;69;69.0;85.0;147;26;15.0;16.0
12;69;69.0;81.0;144;17;12.0;12.0
19;69;69.0;70.0;148;12;2.0;1.0
3;69;69.0;84.0;146;27;16.0;15.0
9;69;69.0;92.0;145;15;23.0;23.0
13;72;72.0;82.0;151;17;13.0;10.0
19;72;72.0;73.0;149;24;3.0;1.0
8;72;72.0;78.0;150;16;5.0;6.0
0;74;74.0;78.0;154;16;4.0;4.0
19;74;74.0;90.0;153;9;16.0;16.0
5;74;74.0;75.0;152;4;1.0;1.0
16;75;75.0;102.0;156;14;26.0;27.0
17;75;75.0;78.0;157;24;5.0;3.0
10;75;75.0;80.0;155;28;3.0;5.0
5;77;77.0;88.0;158;14;11.0;11.0
4;78;78.0;85.0;161;17;7.0;7.0
0;78;78.0;103.0;159;8;24.0;25.0
17;78;78.0;104.0;163;25;23.0;26.0
8;78;78.0;79.0;160;28;1.0;1.0
11;78;78.0;83.0;162;13;7.0;5.0
12;81;81.0;97.0;165;6;16.0;16.0
10;81;81.0;82.0;164;2;2.0;1.0
15;84;84.0;91.0;167;8;11.0;7.0
13;84;84.0;98.0;168;11;14.0;14.0
8;84;84.0;99.0;166;10;14.0;15.0
1;85;85.0;88.0;171;0;4.0;3.0
4;85;85.0;86.0;169;2;1.0;1.0
6;85;85.0;107.0;170;19;22.0;22.0
4;86;86.0;88.0;172;14;2.0;2.0
10;86;86.0;93.0;178;18;9.0;7.0
18;86;86.0;88.0;176;6;3.0;2.0
3;86;86.0;88.0;175;17;3.0;2.0
11;86;86.0;102.0;177;10;16.0;16.0
14;86;86.0;102.0;174;8;17.0;16.0
2;87;87.0;93.0;183;18;6.0;6.0
1;88;88.0;92.0;186;1;4.0;4.0
4;88;88.0;105.0;189;27;19.0;17.0
18;88;88.0;105.0;184;18;18.0;17.0
3;88;88.0;106.0;185;12;19.0;18.0
5;86;88.0;89.0;173;4;1.0;1.0
5;87;89.0;95.0;179;16;5.0;6.0
19;88;90.0;91.0;188;5;1.0;1.0
7;91;91.0;93.0;194;0;2.0;2.0
15;91;91.0;118.0;193;9;23.0;27.0
19;89;91.0;105.0;192;20;12.0;14.0
1;87;92.0;94.0;181;9;1.0;2.0
9;89;92.0;101.0;191;3;10.0;9.0
7;88;93.0;97.0;187;13;5.0;4.0
10;87;93.0;100.0;180;23;8.0;7.0
2;87;93.0;99.0;182;23;9.0;6.0
1;91;94.0;99.0;195;1;4.0;5.0
5;92;95.0;98.0;203;16;5.0;3.0
7;96;97.0;103.0;204;19;8.0;6.0
12;97;97.0;98.0;206;19;3.0;1.0
12;96;98.0;122.0;205;29;22.0;24.0
13;92;98.0;102.0;200;23;3.0;4.0
5;92;98.0;113.0;198;12;12.0;15.0
1;99;99.0;119.0;213;18;20.0;20.0
8;92;99.0;101.0;199;28;1.0;2.0
2;99;99.0;100.0;215;29;1.0;1.0
10;100;100.0;102.0;216;2;2.0;2.0
2;99;100.0;106.0;209;18;6.0;6.0
8;99;101.0;102.0;210;20;1.0;1.0
9;101;101.0;105.0;219;21;4.0;4.0
13;92;102.0;106.0;202;12;4.0;4.0
10;101;102.0;103.0;218;6;1.0;1.0
8;99;102.0;104.0;211;9;2.0;2.0
11;99;102.0;103.0;214;16;1.0;1.0
16;100;102.0;103.0;217;8;1.0;1.0
14;97;102.0;103.0;207;13;1.0;1.0
7;98;103.0;109.0;208;15;6.0;6.0
0;92;103.0;118.0;201;17;12.0;15.0
10;91;103.0;108.0;196;11;7.0;5.0
11;103;103.0;110.0;220;7;6.0;7.0
16;103;103.0;106.0;222;25;1.0;3.0
14;99;103.0;132.0;212;24;29.0;29.0
4;105;105.0;114.0;228;0;9.0;9.0
8;105;105.0;106.0;224;19;1.0;1.0
18;105;105.0;113.0;226;13;11.0;8.0
17;105;105.0;106.0;225;12;1.0;1.0
9;105;105.0;110.0;227;21;4.0;5.0
13;105;106.0;108.0;223;7;3.0;2.0
6;107;107.0;115.0;229;22;7.0;8.0
8;107;107.0;125.0;230;2;20.0;18.0
7;110;110.0;115.0;232;13;5.0;5.0
13;110;110.0;126.0;231;18;15.0;16.0
10;112;112.0;144.0;233;5;27.0;32.0
7;115;115.0;128.0;236;26;11.0;13.0
3;115;115.0;125.0;239;10;10.0;10.0
4;115;115.0;125.0;242;5;13.0;10.0
17;115;115.0;118.0;235;24;5.0;3.0
16;115;115.0;134.0;243;23;17.0;19.0
2;115;115.0;139.0;240;28;25.0;24.0
6;115;115.0;121.0;234;7;8.0;6.0
11;115;115.0;122.0;237;7;6.0;7.0
18;115;115.0;130.0;238;12;13.0;15.0
5;115;115.0;120.0;244;19;6.0;5.0
9;115;115.0;118.0;241;5;1.0;3.0
17;117;118.0;131.0;248;0;11.0;13.0
15;118;118.0;141.0;250;27;25.0;23.0
0;117;118.0;123.0;247;16;4.0;5.0
9;116;118.0;120.0;245;5;1.0;2.0
5;119;120.0;123.0;257;16;5.0;3.0
9;120;120.0;122.0;260;1;3.0;2.0
6;121;121.0;142.0;262;5;21.0;21.0
12;121;122.0;132.0;266;13;12.0;10.0
11;119;122.0;129.0;256;26;4.0;7.0
9;119;122.0;128.0;255;22;5.0;6.0
0;123;123.0;134.0;273;17;12.0;11.0
5;123;123.0;132.0;275;26;9.0;9.0
3;118;125.0;128.0;251;17;3.0;3.0
4;119;125.0;128.0;258;14;2.0;3.0
8;117;125.0;126.0;249;9;2.0;1.0
13;126;126.0;142.0;279;8;16.0;16.0
8;119;126.0;139.0;254;25;12.0;13.0
19;121;126.21214782847802;127.21214782847802;267;5;1.0;1.0
19;123;127.21214782847802;130.212147828478;271;18;3.0;2.999999999999986
7;128;128.0;154.0;281;23;23.0;26.0
3;125;128.0;130.0;276;6;2.0;2.0
4;128;128.0;129.0;280;11;1.0;1.0
9;126;128.0;134.0;277;1;3.0;6.0
4;129;129.0;155.0;282;6;26.0;26.0
11;121;129.0;130.0;263;16;1.0;1.0
3;126;130.0;134.0;278;6;2.0;4.0
11;121;130.0;134.0;269;26;4.0;4.0
18;120;130.0;141.0;259;20;10.0;11.0
19;121;130.212147828478;142.212147828478;268;10;13.0;12.0
17;121;131.0;147.0;270;23;18.0;16.0
1;123;131.81633286995856;132.81633286995856;272;9;1.0;1.0
12;132;132.0;153.0;283;1;20.0;21.0
1;133;133.0;148.0;286;26;15.0;15.0
5;133;133.0;142.0;285;26;9.0;9.0
14;133;133.0;144.0;284;10;12.0;11.0
3;135;135.0;145.0;287;26;16.0;10.0
16;135;135.0;148.0;290;26;15.0;13.0
0;135;135.0;156.0;288;11;23.0;21.0
11;136;136.0;163.0;292;9;26.0;27.0
9;136;136.0;152.0;291;2;14.0;16.0
2;141;141.0;142.0;295;1;1.0;1.0
15;141;141.0;144.0;296;18;3.0;3.0
18;141;141.0;154.0;294;26;14.0;13.0
19;144;144.0;151.0;298;6;5.0;7.0
2;144;144.0;150.0;301;25;7.0;6.0
13;144;144.0;149.0;302;6;7.0;5.0
6;144;144.0;145.0;304;0;2.0;1.0
10;144;144.0;152.0;297;23;8.0;8.0
5;144;144.0;154.0;303;7;9.0;10.0
15;144;144.0;162.0;299;24;17.0;18.0
14;144;144.0;146.0;300;25;2.0;2.0
3;146;146.0;170.0;305;0;23.0;24.0
6;147;147.0;160.0;306;2;13.0;13.0
1;149;149.0;169.0;307;25;20.0;20.0
19;151;151.0;172.0;308;23;22.0;21.0
7;155;155.0;156.0;310;0;2.0;1.0
17;155;155.0;177.0;311;21;22.0;22.0
16;155;155.0;160.0;309;13;8.0;5.0
7;156;156.0;160.0;313;9;5.0;4.0
2;156;156.0;168.0;314;7;11.0;12.0
13;158;158.0;177.0;315;20;21.0;19.0
10;159;159.0;164.0;317;17;7.0;5.0
4;159;159.0;162.0;316;14;2.0;3.0
12;159;159.0;180.0;320;1;20.0;21.0
5;159;159.0;187.0;318;21;28.0;28.0
7;164;164.0;170.0;322;7;8.0;6.0
16;164;164.0;170.0;323;20;9.0;6.0
8;166;166.0;180.0;329;6;14.0;14.0
4;166;166.0;167.0;325;2;1.0;1.0
10;166;166.0;174.0;324;19;9.0;8.0
0;166;166.0;171.0;326;4;6.0;5.0
6;166;166.0;177.0;327;29;12.0;11.0
18;166;166.0;187.0;328;1;20.0;21.0
4;167;167.0;184.0;331;12;15.0;17.0
14;167;167.0;169.0;330;25;2.0;2.0
9;167;167.0;183.0;332;28;17.0;16.0
11;167;167.0;181.0;333;10;16.0;14.0
1;169;169.0;188.0;335;2;18.0;19.0
2;169;169.0;184.0;334;15;15.0;15.0
7;173;173.0;179.0;344;15;6.0;6.0
19;173;173.0;178.0;339;6;5.0;5.0
16;173;173.0;178.0;345;6;6.0;5.0
14;173;173.0;200.0;342;11;25.0;27.0
0;173;173.0;177.0;340;4;6.0;4.0
15;173;173.0;183.0;336;3;8.0;10.0
3;173;173.0;178.0;343;1;2.0;5.0
10;173;174.0;176.0;338;28;3.0;2.0
10;173;176.0;196.0;341;25;22.0;20.0
0;177;177.0;185.0;347;22;12.0;8.0
13;173;177.0;188.0;337;9;9.0;11.0
17;177;177.0;182.0;346;2;6.0;5.0
7;179;179.0;196.0;350;6;16.0;17.0
19;179;179.0;201.0;355;21;20.0;22.0
16;179;179.0;186.0;352;13;8.0;7.0
6;179;179.0;187.0;348;7;8.0;8.0
3;179;179.0;187.0;351;2;10.0;8.0
8;179;180.0;187.0;349;16;5.0;7.0
12;179;180.0;186.0;354;26;7.0;6.0
11;179;181.0;190.0;353;13;7.0;9.0
17;180;182.0;200.0;356;23;18.0;18.0
4;184;184.0;190.0;358;10;7.0;6.0
15;184;184.0;205.0;357;16;20.0;21.0
0;185;185.0;191.0;363;1;7.0;6.0
2;185;185.0;187.0;361;0;3.0;2.0
9;185;185.0;205.0;360;18;20.0;20.0
16;186;186.0;187.0;370;25;1.0;1.0
12;186;186.0;215.0;367;0;29.0;29.0
8;187;187.0;201.0;371;6;14.0;14.0
16;187;187.0;191.0;372;27;3.0;4.0
2;186;187.0;188.0;366;22;2.0;1.0
6;185;187.0;200.0;364;13;13.0;13.0
18;185;187.0;194.0;362;6;3.0;7.0
3;186;187.0;191.0;368;3;6.0;4.0
5;186;187.0;201.0;369;15;13.0;14.0
1;188;188.0;197.0;374;11;10.0;9.0
2;188;188.0;189.0;376;1;1.0;1.0
13;188;188.0;200.0;375;15;12.0;12.0
2;186;189.0;207.0;365;2;15.0;18.0
4;185;190.0;191.0;359;11;1.0;1.0
11;189;190.0;197.0;378;13;7.0;7.0
16;187;191.0;202.0;373;2;10.0;11.0
0;189;191.0;195.0;377;15;2.0;4.0
4;194;194.0;216.0;381;19;21.0;22.0
3;194;194.0;198.0;382;6;2.0;4.0
18;194;194.0;199.0;379;27;6.0;5.0
0;195;195.0;219.0;383;6;24.0;24.0
7;194;196.0;212.0;380;24;14.0;16.0
10;195;196.0;205.0;385;24;8.0;9.0
1;195;197.0;200.0;388;10;2.0;3.0
11;197;197.0;204.0;390;17;5.0;7.0
3;198;198.0;222.0;394;28;25.0;24.0
18;195;199.0;213.0;386;24;13.0;14.0
1;197;200.0;203.0;392;1;4.0;3.0
