server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;27.0;0;27;28.0;27.0
1;0;0.0;6.0;1;22;4.0;6.0
3;0;0.0;2.0;4;21;2.0;2.0
6;0;0.0;7.0;2;26;7.0;7.0
7;0;0.0;9.0;5;9;7.0;9.0
8;0;0.0;1.0;3;25;1.0;1.0
9;2;2.0;4.0;7;5;3.0;2.0
10;2;2.0;19.0;8;3;19.0;17.0
12;2;2.0;31.0;6;19;29.0;29.0
15;3;3.0;11.0;15;4;8.0;8.0
16;3;3.0;19.0;16;13;17.0;16.0
17;3;3.0;8.0;13;0;3.0;5.0
19;3;3.0;19.0;11;26;16.0;16.0
8;3;3.0;5.0;12;10;1.0;2.0
3;3;3.0;4.0;9;5;3.0;1.0
9;4;4.0;7.0;19;0;3.0;3.0
3;3;4.0;13.0;14;12;8.0;9.0
8;4;5.0;8.0;18;6;2.0;3.0
1;3;6.0;16.0;10;4;7.0;10.0
9;7;7.0;18.0;23;29;14.0;11.0
6;7;7.0;14.0;20;26;7.0;7.0
17;8;8.0;15.0;25;1;7.0;7.0
8;8;8.0;32.0;27;29;24.0;24.0
14;8;8.627797892409443;19.627797892409443;28;17;11.0;11.0
7;7;9.0;10.0;22;15;1.0;1.0
7;7;10.0;21.0;21;6;11.0;11.0
15;11;11.0;19.0;31;24;3.0;8.0
3;12;13.0;20.0;34;18;6.0;7.0
6;14;14.0;42.0;39;8;29.0;28.0
17;8;15.0;18.0;26;6;4.0;3.0
5;12;15.892240073466294;31.892240073466294;32;14;15.0;16.0
1;14;16.0;22.0;37;29;5.0;6.0
4;11;16.675547800795716;18.675547800795716;29;15;2.0;2.0
18;17;17.77070363148528;38.770703631485276;43;16;20.0;20.999999999999996
17;14;18.0;26.0;38;18;11.0;8.0
9;13;18.0;25.0;35;14;6.0;7.0
4;8;18.675547800795716;30.675547800795716;24;3;12.0;12.0
16;11;19.0;21.0;30;12;1.0;2.0
19;12;19.0;38.0;33;3;20.0;19.0
15;14;19.0;29.0;36;8;10.0;10.0
10;16;19.0;20.0;41;25;1.0;1.0
14;16;19.627797892409443;26.627797892409443;40;20;9.0;7.0
10;17;20.0;27.0;44;2;12.0;7.0
3;17;20.0;32.0;45;23;13.0;12.0
11;16;20.05209270317657;34.05209270317657;42;10;13.0;14.0
13;20;20.450405244734206;45.450405244734206;46;10;25.0;25.0
2;24;24.0;28.0;48;0;7.0;4.0
16;24;24.0;29.0;49;28;8.0;5.0
7;24;24.0;26.0;47;15;1.0;2.0
1;24;24.0;27.0;52;0;1.0;3.0
9;24;25.0;31.0;51;14;6.0;6.0
17;26;26.0;34.0;54;22;8.0;8.0
7;24;26.0;37.0;50;11;8.0;11.0
14;24;26.627797892409443;27.627797892409443;53;4;1.0;1.0
1;27;27.0;43.0;58;5;17.0;16.0
10;26;27.0;28.0;56;29;1.0;1.0
0;26;27.0;39.0;55;13;10.0;12.0
14;27;27.627797892409443;55.62779789240945;57;26;28.0;28.000000000000004
2;28;28.0;32.0;59;29;5.0;4.0
10;28;28.0;48.0;60;17;19.0;20.0
2;33;33.0;38.0;61;29;5.0;5.0
4;34;34.0;45.0;62;20;11.0;11.0
5;34;34.0;38.0;64;24;3.0;4.0
16;34;34.0;60.0;63;25;24.0;26.0
11;35;35.0;52.0;68;15;17.0;17.0
15;35;35.0;44.0;65;6;8.0;9.0
9;35;35.0;45.0;67;12;7.0;10.0
12;35;35.0;43.0;66;27;8.0;8.0
8;36;36.0;59.0;69;14;25.0;23.0
17;37;37.0;44.0;71;22;8.0;7.0
3;37;37.0;45.0;70;0;11.0;8.0
2;39;39.0;43.0;75;3;4.0;4.0
5;39;39.0;41.0;74;24;3.0;2.0
18;39;39.0;49.0;76;26;10.0;10.0
7;39;39.0;40.0;72;28;2.0;1.0
19;39;39.0;56.0;73;26;16.0;17.0
7;40;40.0;65.0;79;22;22.0;25.0
0;40;40.0;46.0;78;0;8.0;6.0
5;41;41.0;42.0;81;1;1.0;1.0
5;42;42.0;50.0;85;13;8.0;8.0
6;42;42.0;72.0;86;1;29.0;30.0
2;40;43.0;46.0;77;3;4.0;3.0
12;42;43.0;50.0;83;1;8.0;7.0
1;41;43.0;44.0;80;0;1.0;1.0
15;44;44.0;57.0;90;20;12.0;13.0
17;44;44.0;49.0;88;2;6.0;5.0
1;42;44.0;45.0;82;11;3.0;1.0
4;44;45.0;46.0;89;9;2.0;1.0
3;44;45.0;51.0;87;5;3.0;6.0
9;42;45.0;71.0;84;3;26.0;26.0
2;47;47.0;51.0;91;26;2.0;4.0
13;47;47.0;70.0;92;26;24.0;23.0
2;52;52.0;80.0;93;8;26.0;28.0
4;52;52.0;66.0;94;14;15.0;14.0
18;53;53.0;60.0;95;10;7.0;7.0
5;53;53.0;69.0;98;14;15.0;16.0
11;53;53.0;54.0;101;4;1.0;1.0
1;53;53.0;54.0;96;0;1.0;1.0
17;53;53.0;61.0;102;2;6.0;8.0
12;53;53.0;61.0;97;27;8.0;8.0
0;53;53.0;81.0;103;19;28.0;28.0
3;53;53.0;66.0;104;23;13.0;13.0
11;54;54.0;59.0;109;19;5.0;5.0
1;54;54.0;71.0;106;5;17.0;17.0
10;54;54.0;77.0;105;14;23.0;23.0
14;55;55.62779789240945;61.62779789240945;112;11;6.0;6.0
19;56;56.0;77.0;115;0;19.0;21.0
15;55;57.0;62.0;114;26;9.0;5.0
11;59;59.0;76.0;119;15;17.0;17.0
8;55;59.0;79.0;111;2;20.0;20.0
18;57;60.0;64.0;117;13;4.0;4.0
16;57;60.0;69.0;118;1;10.0;9.0
17;61;61.0;86.0;123;23;25.0;25.0
12;54;61.0;65.0;108;8;5.0;4.0
14;61;61.62779789240945;74.62779789240945;122;3;12.0;13.0
15;61;62.0;70.0;120;10;7.0;8.0
18;64;64.0;69.0;129;25;3.0;5.0
12;64;65.0;71.0;130;10;5.0;6.0
7;63;65.0;67.0;125;15;1.0;2.0
4;63;66.0;67.0;124;23;2.0;1.0
3;64;66.0;67.0;127;5;3.0;1.0
4;66;67.0;68.0;132;23;2.0;1.0
3;66;67.0;73.0;133;16;5.0;6.0
7;64;67.0;77.0;128;18;10.0;10.0
4;63;68.0;75.0;126;1;8.0;7.0
18;69;69.0;89.0;136;7;17.0;20.0
5;68;69.0;72.0;134;24;3.0;3.0
16;66;69.0;87.0;131;13;17.0;18.0
13;68;70.0;96.0;135;26;24.0;26.0
15;69;70.0;94.0;137;9;24.0;24.0
5;72;72.0;81.0;139;13;8.0;9.0
1;72;72.0;99.0;138;3;27.0;27.0
12;73;73.0;74.0;140;22;1.0;1.0
9;73;73.0;85.0;141;26;13.0;12.0
12;74;74.0;76.0;146;14;7.0;2.0
3;74;74.0;83.0;144;2;10.0;9.0
6;74;74.0;104.0;143;1;29.0;30.0
14;74;74.62779789240945;87.62779789240945;145;3;12.0;13.0
4;74;75.0;81.0;142;2;8.0;6.0
11;75;76.0;79.0;147;3;6.0;3.0
12;75;76.0;82.0;148;10;5.0;6.0
10;77;77.0;101.0;153;14;23.0;24.0
7;75;77.0;79.0;151;28;2.0;2.0
19;75;77.0;95.0;150;25;20.0;18.0
11;78;79.0;92.0;155;10;13.0;13.0
8;78;79.0;84.0;156;15;5.0;5.0
7;75;79.0;85.0;152;28;2.0;6.0
2;79;80.0;84.0;158;26;2.0;4.0
4;79;81.0;83.0;159;4;2.0;2.0
5;78;81.0;83.0;157;24;3.0;2.0
0;75;81.0;82.0;149;5;2.0;1.0
12;77;82.0;85.0;154;12;4.0;3.0
0;82;82.0;87.0;161;8;4.0;5.0
4;82;83.0;85.0;163;4;2.0;2.0
5;79;83.0;92.0;160;26;8.0;9.0
3;82;83.0;86.0;164;21;2.0;3.0
2;84;84.0;113.0;168;28;28.0;29.0
8;84;84.0;85.0;167;16;1.0;1.0
4;83;85.0;89.0;166;17;5.0;4.0
12;83;85.0;96.0;165;26;9.0;11.0
9;82;85.0;86.0;162;13;3.0;1.0
8;85;85.0;106.0;169;26;21.0;21.0
7;85;85.0;102.0;170;17;16.0;17.0
16;87;87.0;108.0;171;24;21.0;21.0
17;87;87.0;103.0;172;21;18.0;16.0
3;88;88.0;92.0;173;21;2.0;4.0
4;89;89.0;90.0;175;10;1.0;1.0
18;89;89.0;98.0;174;11;8.0;9.0
4;92;92.0;110.0;177;8;17.0;18.0
5;92;92.0;118.0;176;15;25.0;26.0
11;92;92.0;101.0;179;28;8.0;9.0
9;92;92.0;106.0;181;28;14.0;14.0
0;92;92.0;109.0;178;7;17.0;17.0
14;92;92.0;119.0;180;7;25.0;27.0
3;93;93.0;123.0;182;11;28.0;30.0
15;95;95.0;116.0;185;2;21.0;21.0
19;95;95.0;120.0;186;2;25.0;25.0
13;95;96.0;109.0;183;16;15.0;13.0
12;95;96.0;105.0;184;11;9.0;9.0
18;97;98.0;103.0;190;22;5.0;5.0
1;95;99.0;106.0;187;20;4.0;7.0
11;101;101.0;105.0;202;3;6.0;4.0
10;100;101.0;116.0;195;6;16.0;15.0
7;101;102.0;106.0;200;8;4.0;4.0
18;100;103.0;105.0;193;3;1.0;2.0
6;104;104.0;123.0;208;16;19.0;19.0
