server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;1;1.0;7.0;0;3;6.0;6.0
1;2;2.0;3.0;3;0;1.0;1.0
4;2;2.0;24.0;5;4;18.0;22.0
5;2;2.0;8.0;4;4;6.0;6.0
7;2;2.0;15.0;2;14;14.0;13.0
8;2;2.0;14.0;1;16;12.0;12.0
9;4;4.0;25.0;6;19;22.0;21.0
10;5;5.0;6.0;7;8;2.0;1.0
12;7;7.0;12.0;12;6;5.0;5.0
13;7;7.0;9.0;8;20;2.0;2.0
14;7;7.0;12.0;15;21;3.0;5.0
16;7;7.0;18.0;14;27;11.0;11.0
18;7;7.0;26.0;9;11;16.0;19.0
19;7;7.0;8.0;16;29;2.0;1.0
1;7;7.0;15.0;10;14;7.0;8.0
10;7;7.0;19.0;17;20;6.0;12.0
19;8;8.0;9.0;18;29;2.0;1.0
5;7;8.0;20.0;11;12;12.0;12.0
19;8;9.0;37.0;19;12;27.0;28.0
17;10;10.0;33.0;21;16;22.0;23.0
13;10;10.0;24.0;20;11;13.0;14.0
2;12;12.0;30.0;22;8;20.0;18.0
12;12;12.0;38.0;23;0;27.0;26.0
3;15;15.0;16.0;26;24;2.0;1.0
14;15;15.0;16.0;27;21;3.0;1.0
1;15;15.0;19.0;28;13;1.0;4.0
8;15;15.0;17.0;25;14;2.0;2.0
7;15;15.0;36.0;24;3;22.0;21.0
11;16;16.0;17.0;31;29;1.0;1.0
3;16;16.0;22.0;30;2;7.0;6.0
14;16;16.0;18.0;29;23;1.0;2.0
11;17;17.0;25.0;36;4;6.0;8.0
8;17;17.0;35.0;34;9;17.0;18.0
15;17;17.93650838501536;29.93650838501536;32;1;15.0;12.0
14;17;18.0;20.0;37;24;3.0;2.0
16;17;18.0;24.0;40;3;7.0;6.0
1;17;19.0;27.0;39;14;7.0;8.0
6;17;19.329615581646706;26.329615581646706;35;16;2.0;7.0
14;17;20.0;25.0;38;25;4.0;5.0
5;17;20.0;32.0;33;12;12.0;12.0
3;22;22.0;48.0;41;21;26.0;26.0
11;25;25.0;39.0;43;7;14.0;14.0
14;25;25.0;34.0;42;22;9.0;9.0
13;25;25.0;28.0;44;20;2.0;3.0
16;26;26.0;40.0;45;9;17.0;14.0
18;27;27.0;31.0;49;3;5.0;4.0
1;27;27.0;29.0;46;8;1.0;2.0
9;27;27.0;46.0;52;3;19.0;19.0
13;28;28.0;38.0;54;10;13.0;10.0
15;28;29.93650838501536;53.93650838501536;55;22;24.0;23.999999999999996
18;27;31.0;38.0;50;18;7.0;7.0
17;27;33.0;37.0;48;11;6.0;4.0
14;27;34.0;52.0;51;5;19.0;18.0
8;35;35.0;47.0;64;16;12.0;12.0
6;28;35.86407357395388;38.86407357395388;53;18;9.0;3.0
7;35;36.0;47.0;61;8;12.0;11.0
17;37;37.0;64.0;65;8;26.0;27.0
19;34;37.0;39.0;57;0;3.0;2.0
13;35;38.0;43.0;60;20;2.0;5.0
18;38;38.0;46.0;70;0;10.0;8.0
12;35;38.0;51.0;59;14;14.0;13.0
6;37;38.86407357395388;41.86407357395388;68;16;2.0;3.0
11;35;39.0;45.0;58;13;6.0;6.0
19;39;39.0;42.0;74;28;3.0;3.0
16;40;40.0;51.0;79;14;13.0;11.0
6;40;41.86407357395388;61.86407357395388;77;17;22.0;20.0
19;42;42.0;44.0;83;5;1.0;2.0
1;38;42.57876104205732;44.57876104205732;71;8;1.0;2.0
5;39;42.7743473552042;43.7743473552042;73;2;1.0;1.0
13;37;43.0;44.0;66;20;2.0;1.0
5;40;43.7743473552042;45.7743473552042;75;4;6.0;2.0
13;37;44.0;52.0;67;20;2.0;8.0
19;40;44.0;48.0;78;0;3.0;4.0
1;43;44.57876104205732;51.57876104205732;84;3;7.0;7.0
11;42;45.0;48.0;82;1;5.0;3.0
2;41;45.31497817165196;47.31497817165196;81;4;1.0;2.0
5;40;45.7743473552042;52.7743473552042;76;20;8.0;7.0
18;35;46.0;60.0;62;11;16.0;14.0
9;38;46.0;58.0;69;15;11.0;12.0
8;35;47.0;65.0;63;11;17.0;18.0
7;46;47.0;63.0;87;14;14.0;16.0
2;46;47.31497817165196;62.31497817165196;88;5;14.0;15.0
11;46;48.0;49.0;86;29;1.0;1.0
3;45;48.0;49.0;85;24;2.0;1.0
19;48;48.0;51.0;89;1;3.0;3.0
10;53;53.0;62.0;90;5;11.0;9.0
4;53;53.0;83.0;91;0;28.0;30.0
1;54;54.0;56.0;92;0;1.0;2.0
11;54;54.0;74.0;93;6;21.0;20.0
1;56;56.0;67.0;95;22;11.0;11.0
3;56;56.0;65.0;94;16;7.0;9.0
15;56;56.0;61.0;96;6;8.0;5.0
5;57;57.0;64.0;97;7;8.0;7.0
14;57;57.0;59.0;101;21;3.0;2.0
16;57;57.0;59.0;100;18;5.0;2.0
13;57;57.0;70.0;98;14;15.0;13.0
19;57;57.0;86.0;99;6;28.0;29.0
12;58;58.0;72.0;102;26;14.0;14.0
15;61;61.0;70.0;106;13;9.0;9.0
16;61;61.0;66.0;104;3;7.0;5.0
14;61;61.0;76.0;105;26;14.0;15.0
10;66;66.0;72.0;111;28;5.0;6.0
6;66;66.0;69.0;107;16;2.0;3.0
2;66;66.0;79.0;112;5;14.0;13.0
3;66;66.0;72.0;108;16;7.0;6.0
5;66;66.0;71.0;110;17;1.0;5.0
16;66;66.0;94.0;109;21;28.0;28.0
1;67;67.0;74.0;113;21;10.0;7.0
6;69;69.0;70.0;116;29;3.0;1.0
9;69;69.0;72.0;117;12;3.0;3.0
18;69;69.0;70.0;115;28;1.0;1.0
17;69;69.0;71.0;114;20;2.0;2.0
6;70;70.0;96.0;118;12;27.0;26.0
15;71;71.0;82.0;120;7;11.0;11.0
5;71;71.0;79.0;119;4;6.0;8.0
10;73;73.0;85.0;123;5;11.0;12.0
3;73;73.0;75.0;124;15;1.0;2.0
18;73;73.0;96.0;122;23;23.0;23.0
9;73;73.0;76.0;121;6;2.0;3.0
0;74;74.0;77.0;125;15;5.0;3.0
1;74;74.0;79.0;127;23;6.0;5.0
11;74;74.0;87.0;126;9;12.0;13.0
13;74;74.0;80.0;128;22;5.0;6.0
3;75;75.0;85.0;129;25;11.0;10.0
17;75;75.0;89.0;131;19;12.0;14.0
12;75;75.0;78.0;130;1;1.0;3.0
7;75;75.0;86.0;132;8;12.0;11.0
8;75;75.0;96.0;133;5;22.0;21.0
9;76;76.0;94.0;134;11;16.0;18.0
0;79;79.0;95.0;135;4;14.0;16.0
2;81;81.0;109.0;136;27;27.0;28.0
4;83;83.0;89.0;138;14;6.0;6.0
1;83;83.0;102.0;140;29;19.0;19.0
