server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;30.0;2;16;28.0;28.0
1;2;2.0;12.0;1;2;12.0;10.0
3;2;2.0;31.0;0;26;29.0;29.0
4;3;3.0;20.0;3;2;17.0;17.0
5;3;3.0;9.0;5;15;6.0;6.0
6;3;3.0;9.0;4;7;7.0;6.0
9;5;5.0;31.0;9;0;26.0;26.0
10;5;5.0;18.0;8;18;13.0;13.0
11;5;5.0;13.0;6;28;9.0;8.0
12;5;5.0;6.0;7;28;1.0;1.0
13;5;5.0;18.0;10;7;13.0;13.0
15;7;7.0;24.0;11;10;17.0;17.0
16;9;9.0;18.0;12;12;10.0;9.0
17;9;9.0;10.0;13;26;2.0;1.0
18;10;10.0;16.0;14;28;6.0;6.0
19;10;10.0;29.0;15;27;19.0;19.0
17;10;10.0;34.0;16;7;23.0;24.0
12;12;12.0;37.0;27;19;24.0;25.0
5;12;12.0;22.0;18;7;15.0;10.0
6;12;12.0;38.0;22;0;26.0;26.0
1;12;12.0;23.0;23;13;10.0;11.0
14;12;12.044167403554848;18.044167403554848;25;25;6.0;6.0
11;12;13.0;23.0;17;20;10.0;10.0
18;12;16.0;20.0;24;2;2.0;4.0
2;12;16.557443368200854;42.55744336820085;26;2;25.0;25.999999999999996
16;12;18.0;29.0;19;20;11.0;11.0
10;16;18.0;26.0;28;16;7.0;8.0
13;17;18.0;26.0;30;9;8.0;8.0
14;16;18.044167403554848;23.044167403554848;29;24;4.0;5.0
8;19;19.376738385283794;27.376738385283794;34;2;7.0;8.0
18;20;20.0;25.0;36;10;4.0;5.0
4;20;20.0;39.0;38;27;17.0;19.0
5;21;22.0;40.0;41;27;16.0;18.0
7;20;22.153472236781404;23.153472236781404;39;27;1.0;1.0
11;19;23.0;38.0;33;26;16.0;15.0
1;21;23.0;33.0;42;13;10.0;10.0
14;19;23.044167403554848;30.044167403554848;32;25;6.0;7.0
7;20;23.153472236781404;28.153472236781404;35;23;6.0;5.0
15;20;24.0;32.0;40;2;9.0;8.0
18;25;25.0;26.0;45;26;2.0;1.0
18;26;26.0;27.0;47;8;1.0;1.0
10;20;26.0;35.0;37;16;7.0;9.0
13;26;26.0;38.0;46;22;12.0;12.0
18;27;27.0;32.0;48;28;6.0;5.0
8;24;27.376738385283794;44.376738385283794;43;4;17.0;17.0
7;27;28.153472236781404;35.153472236781404;49;24;8.0;7.0
19;29;29.0;54.0;52;4;23.0;25.0
16;28;29.0;38.0;50;29;8.0;9.0
0;29;30.0;51.0;53;17;20.0;21.0
14;34;34.0;36.0;56;3;1.0;2.0
18;34;34.0;54.0;55;29;20.0;20.0
15;34;34.0;38.0;57;15;6.0;4.0
17;34;34.0;58.0;54;0;24.0;24.0
9;35;35.0;52.0;60;27;16.0;17.0
10;35;35.0;62.0;58;20;28.0;27.0
1;35;35.0;49.0;59;10;14.0;14.0
7;37;37.0;61.0;61;7;23.0;24.0
14;37;37.0;43.0;62;25;6.0;6.0
12;37;37.0;43.0;63;8;6.0;6.0
15;38;38.0;56.0;64;3;17.0;18.0
16;38;38.0;50.0;66;14;12.0;12.0
6;39;39.0;64.0;67;11;28.0;25.0
11;40;40.0;41.0;69;17;2.0;1.0
13;40;40.0;59.0;68;5;21.0;19.0
11;41;41.0;42.0;70;19;4.0;1.0
5;41;41.0;52.0;72;12;10.0;11.0
4;41;41.0;60.0;71;23;20.0;19.0
2;43;43.0;64.0;73;7;21.0;21.0
14;43;43.0;47.0;74;8;6.0;4.0
12;43;43.0;59.0;76;25;19.0;16.0
3;43;43.32002912709472;46.32002912709472;75;17;1.0;3.0
8;45;45.0;56.0;77;18;11.0;11.0
3;46;46.32002912709472;52.32002912709472;80;1;5.0;6.0
14;46;47.0;59.0;84;4;13.0;12.0
1;48;49.0;66.0;85;8;18.0;17.0
16;49;50.0;56.0;86;0;6.0;6.0
0;45;51.0;52.0;79;19;2.0;1.0
9;49;52.0;65.0;89;29;14.0;13.0
5;49;52.0;59.0;87;18;6.0;7.0
0;46;52.0;53.0;82;19;2.0;1.0
3;51;52.32002912709472;54.32002912709472;90;17;1.0;2.0
