server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;26.0;1;15;24.0;26.0
1;0;0.0;18.0;0;19;18.0;18.0
2;0;0.0;25.0;2;0;24.0;25.0
3;1;1.0;5.0;3;13;4.0;4.0
4;1;1.0;7.0;4;12;5.0;6.0
5;3;3.0;11.0;6;11;6.0;8.0
6;3;3.0;14.0;5;23;11.0;11.0
7;5;5.0;8.0;7;29;2.0;3.0
8;6;6.0;7.0;8;28;2.0;1.0
9;6;6.0;7.0;11;18;1.0;1.0
10;6;6.0;34.0;12;16;29.0;28.0
12;6;6.0;8.0;10;14;4.0;2.0
13;6;6.0;12.0;9;12;6.0;6.0
14;10;10.0;19.0;14;26;9.0;9.0
15;10;10.0;20.0;13;27;9.0;10.0
16;11;11.0;21.0;16;18;12.0;10.0
17;11;11.0;25.0;15;25;13.0;14.0
18;13;13.0;43.0;17;14;29.0;30.0
19;13;13.0;18.0;18;15;6.0;5.0
8;13;13.0;20.0;20;6;7.0;7.0
9;13;13.0;35.0;19;21;22.0;22.0
12;14;14.0;36.0;21;24;24.0;22.0
7;14;14.0;37.0;22;19;22.0;23.0
3;15;15.0;17.0;23;20;1.0;2.0
4;15;15.0;31.0;24;26;17.0;16.0
13;15;15.0;36.0;26;16;22.0;21.0
5;15;15.0;38.0;25;15;24.0;23.0
6;16;16.0;17.0;33;15;3.0;1.0
3;16;17.0;43.0;34;16;25.0;26.0
6;16;17.0;19.0;27;10;1.0;2.0
19;16;18.0;19.0;29;24;1.0;1.0
1;16;18.0;23.0;31;22;4.0;5.0
19;19;19.0;42.0;36;0;23.0;23.0
14;16;19.0;36.0;30;18;17.0;17.0
6;16;19.0;44.0;28;8;26.0;25.0
11;20;20.0;34.0;37;25;14.0;14.0
8;22;22.0;51.0;40;24;28.0;29.0
16;22;22.0;25.0;38;8;3.0;3.0
15;22;22.0;29.0;39;20;7.0;7.0
1;24;24.0;30.0;43;25;6.0;6.0
16;25;25.0;27.0;47;8;3.0;2.0
17;25;25.0;39.0;45;5;12.0;14.0
2;25;25.0;49.0;44;0;24.0;24.0
0;25;26.0;50.0;46;18;23.0;24.0
16;24;27.0;29.0;42;14;1.0;2.0
16;24;29.0;30.0;41;16;2.0;1.0
15;29;29.0;32.0;49;0;2.0;3.0
16;27;30.0;47.0;48;19;14.0;17.0
1;30;30.0;50.0;51;19;18.0;20.0
4;31;31.0;54.0;56;2;26.0;23.0
15;30;32.0;36.0;53;0;2.0;4.0
11;33;34.0;50.0;64;12;15.0;16.0
10;33;34.0;57.0;58;10;24.0;23.0
9;34;35.0;42.0;66;2;8.0;7.0
12;31;36.0;37.0;55;13;1.0;1.0
15;33;36.0;39.0;60;29;3.0;3.0
14;33;36.0;44.0;57;5;10.0;8.0
13;33;36.0;37.0;59;2;1.0;1.0
12;37;37.0;39.0;68;23;3.0;2.0
7;37;37.0;48.0;67;12;12.0;11.0
13;37;37.0;43.0;73;12;6.0;6.0
5;38;38.0;53.0;75;17;16.0;15.0
12;31;39.0;41.0;54;25;2.0;2.0
15;37;39.0;45.0;72;16;9.0;6.0
17;33;39.0;40.0;65;10;1.0;1.0
17;33;40.0;45.0;63;11;3.0;5.0
12;40;41.0;44.0;78;0;1.0;3.0
19;39;42.0;43.0;77;23;1.0;1.0
9;30;42.0;43.0;50;18;1.0;1.0
18;43;43.0;61.0;83;5;17.0;18.0
19;41;43.0;46.0;81;1;5.0;3.0
9;33;43.0;61.0;62;4;16.0;18.0
13;38;43.0;46.0;76;28;2.0;3.0
12;41;44.0;46.0;80;26;2.0;2.0
6;33;44.0;46.0;61;15;3.0;2.0
15;37;45.0;58.0;74;4;13.0;13.0
17;44;45.0;72.0;84;6;25.0;27.0
19;37;46.0;53.0;70;15;6.0;7.0
12;40;46.0;53.0;79;15;8.0;7.0
13;43;46.0;67.0;82;21;20.0;21.0
6;37;46.0;71.0;69;8;26.0;25.0
16;47;47.0;62.0;87;27;15.0;15.0
7;47;48.0;52.0;86;6;4.0;4.0
11;50;50.0;54.0;98;2;5.0;4.0
1;49;50.0;78.0;88;11;28.0;28.0
0;50;50.0;52.0;99;16;2.0;2.0
8;51;51.0;56.0;100;7;4.0;5.0
7;51;52.0;57.0;103;5;6.0;5.0
0;51;52.0;67.0;104;19;15.0;15.0
19;51;53.0;54.0;105;24;1.0;1.0
12;51;53.0;58.0;101;15;8.0;5.0
5;53;53.0;54.0;110;0;1.0;1.0
11;54;54.0;80.0;113;10;26.0;26.0
19;51;54.0;58.0;107;6;3.0;4.0
4;45;54.0;58.0;85;12;5.0;4.0
5;54;54.0;55.0;112;0;1.0;1.0
5;55;55.0;77.0;115;25;22.0;22.0
14;55;55.007267205639224;60.007267205639224;121;22;5.0;5.0
8;56;56.0;65.0;126;5;9.0;9.0
3;56;56.589560167004315;57.589560167004315;127;25;3.0;1.0
7;56;57.0;84.0;124;27;27.0;27.0
10;55;57.0;62.0;114;1;4.0;5.0
3;49;57.589560167004315;58.589560167004315;89;14;1.0;1.0
12;56;58.0;60.0;122;26;2.0;2.0
15;50;58.0;63.0;93;7;4.0;5.0
4;55;58.0;60.0;116;16;2.0;2.0
3;50;58.589560167004315;61.589560167004315;90;8;3.0;3.0
12;60;60.0;85.0;136;17;26.0;25.0
4;60;60.0;64.0;147;17;3.0;4.0
14;60;60.007267205639224;68.00726720563922;139;10;10.0;8.0
18;61;61.0;73.0;149;4;8.0;12.0
9;60;61.0;88.0;132;8;28.0;27.0
2;59;61.20516880256646;67.20516880256646;128;24;8.0;6.0
3;59;61.589560167004315;63.589560167004315;129;24;1.0;2.0
16;62;62.0;63.0;151;21;2.0;1.0
10;62;62.0;72.0;153;4;10.0;10.0
16;59;63.0;64.0;131;14;1.0;1.0
15;56;63.0;66.0;123;9;4.0;3.0
3;55;63.589560167004315;67.58956016700432;120;8;3.0;4.000000000000007
16;55;64.0;66.0;119;21;2.0;2.0
4;59;64.0;65.0;130;4;3.0;1.0
8;51;65.0;66.0;106;28;2.0;1.0
4;53;65.0;71.0;108;12;5.0;6.0
8;56;66.0;73.0;125;7;4.0;7.0
16;50;66.0;73.0;91;15;7.0;7.0
15;60;66.0;74.0;146;27;9.0;8.0
13;67;67.0;92.0;159;11;24.0;25.0
0;55;67.0;68.0;118;3;1.0;1.0
2;50;67.20516880256646;82.20516880256646;94;2;14.0;15.0
3;50;67.58956016700432;81.58956016700432;97;2;14.0;14.0
0;68;68.0;89.0;172;5;19.0;21.0
14;68;68.00726720563922;85.00726720563922;167;24;18.0;17.0
4;68;71.0;87.0;170;20;14.0;16.0
6;53;71.0;83.0;109;12;12.0;12.0
17;53;72.0;91.0;111;12;19.0;19.0
10;51;72.0;85.0;102;2;13.0;13.0
8;73;73.0;103.0;179;26;29.0;30.0
18;60;73.0;74.0;148;24;1.0;1.0
16;67;73.0;74.0;161;14;1.0;1.0
18;65;74.0;77.0;158;19;4.0;3.0
16;73;74.0;76.0;176;14;1.0;2.0
15;65;74.0;77.0;157;17;1.0;3.0
