server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
8;48;48.0;60.0;66;18;11.0;12.0
4;48;48.0;52.0;65;3;5.0;4.0
12;50;50.0;79.0;70;25;29.0;29.0
0;50;50.0;54.0;69;11;5.0;4.0
15;50;50.0;70.0;67;17;23.0;20.0
1;50;50.0;69.0;68;21;18.0;19.0
14;52;52.0;65.0;71;6;13.0;13.0
13;52;52.0;61.0;73;15;10.0;9.0
9;52;52.0;53.0;75;25;2.0;1.0
4;52;52.0;72.0;74;10;20.0;20.0
7;52;52.0;66.0;72;17;15.0;14.0
9;53;53.0;60.0;76;10;9.0;7.0
0;55;55.0;82.0;82;7;28.0;27.0
3;55;55.0;56.0;83;20;1.0;1.0
3;55;56.0;57.0;84;3;1.0;1.0
3;57;57.0;58.0;85;3;1.0;1.0
3;55;58.0;59.0;77;14;2.0;1.0
3;59;59.0;64.0;89;16;5.0;5.0
8;60;60.0;74.0;97;0;13.0;14.0
9;59;60.0;61.0;86;13;1.0;1.0
13;55;61.0;63.0;80;2;1.0;2.0
9;59;61.0;62.0;90;5;2.0;1.0
17;55;62.0;63.0;79;8;4.0;1.0
19;59;62.0;64.0;93;28;1.0;2.0
9;59;62.0;65.0;88;17;3.0;3.0
17;55;63.0;72.0;78;19;13.0;9.0
13;59;63.0;71.0;92;22;7.0;8.0
19;59;64.0;71.0;87;16;8.0;7.0
3;59;64.0;90.0;94;4;25.0;26.0
5;55;64.55534624047911;92.55534624047911;81;10;28.0;28.0
14;65;65.0;75.0;110;1;12.0;10.0
9;65;65.0;90.0;104;26;25.0;25.0
7;66;66.0;70.0;123;5;3.0;4.0
6;66;66.61929501496832;70.61929501496832;122;19;1.0;4.0
18;66;67.0;78.0;116;24;12.0;11.0
11;66;68.0;82.0;125;3;11.0;14.0
10;66;68.0;75.0;126;9;6.0;7.0
1;66;69.0;75.0;119;19;6.0;6.0
15;66;70.0;97.0;124;16;29.0;27.0
7;61;70.0;73.0;98;27;2.0;3.0
6;66;70.61929501496832;71.61929501496832;117;19;1.0;1.0
13;65;71.0;77.0;103;7;7.0;6.0
19;69;71.0;72.0;130;28;1.0;1.0
6;68;71.61929501496832;72.61929501496832;127;6;1.0;1.0
17;72;72.0;84.0;134;7;11.0;12.0
19;65;72.0;77.0;102;1;4.0;5.0
4;69;72.0;74.0;133;23;2.0;2.0
6;61;72.61929501496832;75.61929501496832;101;29;2.0;3.0
7;73;73.0;89.0;135;26;15.0;16.0
8;74;74.0;91.0;138;5;14.0;17.0
4;61;74.0;79.0;99;3;5.0;5.0
14;75;75.0;85.0;150;0;8.0;10.0
10;75;75.0;77.0;142;21;3.0;2.0
1;75;75.0;93.0;151;21;18.0;18.0
6;75;75.61929501496832;78.61929501496832;146;11;3.0;3.0
13;77;77.0;103.0;159;3;25.0;26.0
10;75;77.0;87.0;144;3;10.0;10.0
19;76;77.0;94.0;155;7;20.0;17.0
18;76;78.0;86.0;156;7;8.0;8.0
6;69;78.61929501496832;80.61929501496832;129;29;2.0;2.0
4;66;79.0;86.0;118;3;5.0;7.0
6;66;80.61929501496832;82.61929501496832;121;11;3.0;2.0
0;60;82.0;87.0;96;9;3.0;5.0
11;74;82.0;90.0;140;25;6.0;8.0
6;69;82.61929501496832;89.61929501496832;132;22;6.0;7.0
17;74;84.0;90.0;137;26;5.0;6.0
14;85;85.0;89.0;173;29;4.0;4.0
18;65;86.0;94.0;106;9;12.0;8.0
4;73;86.0;95.0;136;21;10.0;9.0
0;65;87.0;102.0;113;16;15.0;15.0
10;69;87.0;105.0;128;16;17.0;18.0
16;88;88.86844511347999;111.86844511347999;178;7;23.0;23.0
14;65;89.0;95.0;107;10;7.0;6.0
7;65;89.0;102.0;109;10;14.0;13.0
6;88;89.61929501496832;103.61929501496832;177;20;14.0;14.0
17;90;90.0;114.0;183;10;23.0;24.0
9;75;90.0;91.0;145;13;1.0;1.0
8;91;91.0;109.0;185;21;18.0;18.0
9;79;91.0;92.0;168;12;1.0;1.0
9;78;92.0;93.0;162;28;2.0;1.0
5;80;92.55534624047911;93.55534624047911;169;22;1.0;1.0
9;89;93.0;95.0;179;28;2.0;2.0
1;77;93.0;95.0;158;9;4.0;2.0
5;80;93.55534624047911;99.55534624047911;170;2;4.0;6.0
18;88;94.0;95.0;176;4;1.0;1.0
19;75;94.0;100.0;147;1;4.0;6.0
18;76;95.0;97.0;157;18;3.0;2.0
14;75;95.0;97.0;143;29;4.0;2.0
9;88;95.0;105.0;174;24;8.0;10.0
1;79;95.0;100.0;167;9;4.0;5.0
4;77;95.0;98.0;160;3;5.0;3.0
18;97;97.0;100.0;191;4;1.0;3.0
14;97;97.0;122.0;193;12;24.0;25.0
4;75;98.0;108.0;141;8;8.0;10.0
5;75;99.55534624047911;102.55534624047911;149;16;8.0;3.0
18;100;100.0;103.0;195;18;3.0;3.0
1;100;100.0;108.0;196;27;6.0;8.0
0;102;102.0;106.0;203;25;4.0;4.0
7;102;102.0;111.0;202;18;12.0;9.0
5;102;102.55534624047911;114.55534624047911;198;29;13.0;12.0
13;76;103.0;110.0;153;21;7.0;7.0
3;82;103.15208882237448;108.15208882237448;172;21;7.0;5.0
6;76;103.61929501496832;104.61929501496832;154;19;1.0;1.0
6;79;104.61929501496832;119.61929501496832;164;10;16.0;15.0
10;105;105.0;115.0;205;28;8.0;10.0
9;105;105.0;125.0;208;27;20.0;20.0
0;106;106.0;116.0;209;18;11.0;10.0
11;105;106.53535272358084;115.53535272358084;207;19;9.0;9.0
1;78;108.0;113.0;163;18;6.0;5.0
4;88;108.0;117.0;175;21;10.0;9.0
3;97;108.15208882237448;112.15208882237448;192;8;3.0;4.0
8;109;109.0;130.0;211;29;22.0;21.0
13;109;110.0;133.0;215;13;23.0;23.0
7;111;111.0;134.0;216;25;26.0;23.0
16;102;111.86844511347999;118.86844511347999;199;27;4.0;7.0
3;90;112.15208882237448;118.15208882237448;184;16;5.0;6.0
2;93;112.22535513026615;113.22535513026615;187;4;1.0;1.0
15;97;112.36366712120545;117.36366712120545;189;22;5.0;5.0
1;90;113.0;116.0;181;26;3.0;3.0
2;93;113.22535513026615;119.22535513026615;188;19;4.0;6.0
17;114;114.0;131.0;222;14;16.0;17.0
5;114;114.55534624047911;128.5553462404791;223;5;12.0;14.0
10;97;115.0;117.0;190;0;1.0;2.0
11;101;115.53535272358084;117.53535272358084;197;0;1.0;2.0
0;116;116.0;138.0;227;14;19.0;22.0
1;90;116.0;119.0;182;9;4.0;3.0
10;100;117.0;127.0;194;28;8.0;10.0
4;93;117.0;121.0;186;12;6.0;4.0
19;114;117.30229782976112;119.30229782976112;221;28;1.0;2.0
15;102;117.36366712120545;140.36366712120545;200;5;24.0;23.0
11;116;117.53535272358084;120.53535272358084;231;7;1.0;3.0
3;118;118.15208882237448;126.15208882237448;243;25;11.0;8.0
16;117;118.86844511347999;120.86844511347999;237;24;1.0;2.0
1;119;119.0;137.0;245;12;18.0;18.0
2;116;119.22535513026615;122.22535513026615;228;18;3.0;3.0
19;105;119.30229782976112;121.30229782976112;206;6;2.0;2.0
6;111;119.61929501496832;122.61929501496832;219;29;2.0;3.0
11;111;120.53535272358084;126.53535272358084;218;20;6.0;6.0
16;117;120.86844511347999;124.86844511347999;234;27;4.0;4.0
4;121;121.0;136.0;247;9;13.0;15.0
19;111;121.30229782976112;126.30229782976112;217;1;4.0;5.0
14;117;122.0;126.0;235;18;4.0;4.0
2;118;122.22535513026615;125.22535513026615;242;18;3.0;3.0
6;116;122.61929501496832;125.61929501496832;233;11;3.0;3.0
16;124;124.86844511347999;125.86844511347999;253;24;1.0;1.0
9;116;125.0;126.0;232;13;1.0;1.0
2;116;125.22535513026615;132.22535513026617;225;23;7.0;7.000000000000014
6;118;125.61929501496832;129.61929501496832;241;17;3.0;4.0
16;111;125.86844511347999;138.86844511348;220;20;12.0;13.0
14;109;126.0;133.0;214;10;7.0;7.0
9;115;126.0;134.0;224;10;9.0;8.0
3;117;126.15208882237448;130.15208882237448;236;15;4.0;4.0
19;118;126.30229782976112;140.30229782976113;244;10;14.0;14.000000000000014
11;116;126.53535272358084;139.53535272358084;226;9;12.0;13.0
10;116;127.0;144.0;229;26;18.0;17.0
5;118;128.5553462404791;131.5553462404791;238;2;4.0;3.0
6;129;129.61929501496832;154.61929501496832;257;8;27.0;25.0
8;118;130.0;145.0;239;2;15.0;15.0
3;124;130.15208882237448;137.15208882237448;252;8;3.0;7.0
17;124;131.0;135.0;254;6;4.0;4.0
5;122;131.5553462404791;132.5553462404791;250;22;1.0;1.0
2;132;132.22535513026617;144.22535513026617;265;26;13.0;12.0
5;129;132.5553462404791;137.5553462404791;260;7;4.0;5.0
14;133;133.0;138.0;269;10;7.0;5.0
13;129;133.0;135.0;261;17;3.0;2.0
9;121;134.0;135.0;248;28;2.0;1.0
7;133;134.0;137.0;267;27;2.0;3.0
17;133;135.0;139.0;270;26;5.0;4.0
13;134;135.0;136.0;272;2;1.0;1.0
9;130;135.0;139.0;263;28;2.0;4.0
13;133;136.0;140.0;268;17;3.0;4.0
4;132;136.0;138.0;266;14;2.0;2.0
1;129;137.0;150.0;262;24;13.0;13.0
7;129;137.0;140.0;258;11;3.0;3.0
3;121;137.15208882237448;142.15208882237448;246;16;5.0;5.0
5;134;137.5553462404791;140.5553462404791;273;7;4.0;3.0
14;138;138.0;153.0;280;21;15.0;15.0
0;138;138.0;151.0;279;15;17.0;13.0
4;138;138.0;142.0;281;12;6.0;4.0
16;132;138.86844511348;143.86844511348;264;1;7.0;5.0
17;129;139.0;144.0;259;21;8.0;5.0
9;133;139.0;141.0;271;5;2.0;2.0
11;127;139.53535272358084;150.53535272358084;255;16;12.0;11.0
13;140;140.0;159.0;289;1;19.0;19.0
7;138;140.0;142.0;282;27;2.0;2.0
19;138;140.30229782976113;153.30229782976113;284;29;13.0;13.0
15;140;140.36366712120545;144.36366712120545;287;8;4.0;4.0
5;137;140.5553462404791;144.5553462404791;276;7;4.0;4.0
9;141;141.0;151.0;291;7;10.0;10.0
4;142;142.0;145.0;295;23;2.0;3.0
7;141;142.0;144.0;292;29;2.0;2.0
3;137;142.15208882237448;143.15208882237448;278;20;1.0;1.0
3;138;143.15208882237448;152.15208882237448;283;9;7.0;9.0
16;143;143.86844511348;155.86844511348;296;5;13.0;12.0
17;137;144.0;149.0;277;25;5.0;5.0
10;141;144.0;149.0;293;21;3.0;5.0
7;138;144.0;156.0;285;18;12.0;12.0
2;139;144.22535513026617;154.22535513026617;286;17;10.0;10.0
15;142;144.36366712120545;165.36366712120545;294;13;21.0;21.0
5;140;144.5553462404791;147.5553462404791;288;2;4.0;3.0
4;145;145.0;150.0;297;3;5.0;5.0
5;140;147.5553462404791;150.5553462404791;290;2;4.0;3.0
17;149;149.0;155.0;309;0;6.0;6.0
10;147;149.0;150.0;303;0;1.0;1.0
10;147;150.0;156.0;302;29;6.0;6.0
1;148;150.0;155.0;306;19;6.0;5.0
4;146;150.0;160.0;298;2;8.0;10.0
11;146;150.53535272358084;151.53535272358084;301;7;1.0;1.0
5;148;150.5553462404791;170.5553462404791;305;11;19.0;20.0
0;146;151.0;152.0;299;24;5.0;1.0
9;147;151.0;159.0;304;24;8.0;8.0
11;149;151.53535272358084;160.53535272358084;310;24;9.0;9.0
0;152;152.0;168.0;312;1;18.0;16.0
3;149;152.15208882237448;180.15208882237448;308;10;29.0;28.0
14;153;153.0;165.0;322;6;13.0;12.0
19;153;153.30229782976113;179.30229782976113;316;27;27.0;26.0
2;153;154.22535513026617;157.22535513026617;325;18;3.0;3.0
6;153;154.61929501496832;155.61929501496832;327;6;1.0;1.0
17;152;155.0;157.0;313;8;4.0;2.0
1;153;155.0;158.0;318;26;3.0;3.0
6;153;155.61929501496832;158.61929501496832;319;29;2.0;3.0
16;153;155.86844511348;161.86844511348;328;1;7.0;6.0
10;156;156.0;166.0;332;3;10.0;10.0
7;156;156.0;166.0;329;16;9.0;10.0
17;157;157.0;158.0;337;8;4.0;1.0
2;156;157.22535513026617;169.22535513026617;331;24;11.0;12.0
17;157;158.0;164.0;333;0;6.0;6.0
1;153;158.0;162.0;324;9;4.0;4.0
6;152;158.61929501496832;161.61929501496832;314;11;3.0;3.0
13;153;159.0;162.0;317;14;4.0;3.0
9;159;159.0;160.0;341;28;2.0;1.0
9;157;160.0;167.0;336;24;8.0;7.0
4;153;160.0;163.0;326;23;2.0;3.0
11;153;160.53535272358084;167.53535272358084;320;20;6.0;7.0
6;156;161.61929501496832;163.61929501496832;330;11;3.0;2.0
16;161;161.86844511348;173.86844511348;342;20;12.0;12.0
13;162;162.0;171.0;344;15;10.0;9.0
1;159;162.0;165.0;339;26;3.0;3.0
4;163;163.0;173.0;348;20;11.0;10.0
6;163;163.61929501496832;174.61929501496832;347;27;12.0;11.0
17;162;164.0;168.0;345;18;7.0;4.0
1;165;165.0;170.0;350;27;6.0;5.0
15;153;165.36366712120545;181.36366712120545;321;10;14.0;16.0
10;150;166.0;169.0;311;21;3.0;3.0
7;162;166.0;173.0;343;16;9.0;7.0
9;162;167.0;176.0;346;10;9.0;9.0
11;159;167.53535272358084;181.53535272358084;338;21;13.0;14.0
0;159;168.0;186.0;340;15;17.0;18.0
17;165;168.0;176.0;349;7;11.0;8.0
10;167;169.0;176.0;351;28;8.0;7.0
2;170;170.0;175.0;353;1;4.0;5.0
1;170;170.0;177.0;352;6;8.0;7.0
5;170;170.5553462404791;185.5553462404791;354;28;16.0;15.0
12;171;171.0;183.0;355;14;12.0;12.0
16;174;174.0;194.0;356;8;18.0;20.0
13;174;174.0;181.0;358;8;6.0;7.0
4;174;174.0;185.0;357;12;6.0;11.0
2;176;176.0;195.0;360;0;20.0;19.0
6;176;176.0;193.0;359;12;18.0;17.0
17;178;178.0;186.0;362;1;6.0;8.0
10;178;178.0;194.0;363;17;11.0;16.0
9;178;178.0;179.0;361;12;1.0;1.0
19;180;180.0;203.0;364;26;22.0;23.0
8;182;182.0;206.0;370;24;27.0;24.0
11;182;182.0;187.0;371;20;6.0;5.0
15;182;182.0;189.0;366;24;7.0;7.0
3;182;182.0;188.0;367;15;4.0;6.0
13;182;182.0;196.0;365;5;17.0;14.0
9;182;182.0;183.0;369;12;1.0;1.0
1;182;182.0;188.0;368;27;6.0;6.0
12;184;184.0;197.0;372;14;12.0;13.0
9;185;185.0;186.0;373;12;1.0;1.0
7;185;185.0;206.0;374;15;21.0;21.0
5;186;186.0;199.0;376;29;13.0;13.0
17;186;186.0;205.0;377;15;20.0;19.0
0;186;186.0;190.0;375;24;5.0;4.0
11;188;188.0;191.0;381;28;5.0;3.0
3;188;188.0;189.0;382;14;2.0;1.0
9;188;188.0;191.0;380;17;3.0;3.0
1;188;188.0;192.0;379;27;6.0;4.0
4;188;188.0;194.0;378;8;8.0;6.0
15;189;189.0;194.0;383;25;5.0;5.0
3;189;189.0;200.0;385;13;10.0;11.0
0;190;190.0;192.0;387;25;4.0;2.0
11;191;191.0;203.0;388;3;11.0;12.0
9;189;191.0;205.0;384;1;15.0;14.0
0;192;192.0;204.0;392;6;12.0;12.0
1;192;192.0;195.0;390;26;3.0;3.0
6;190;193.0;196.0;386;1;5.0;3.0
16;192;194.0;205.0;397;3;11.0;11.0
15;192;194.0;201.0;398;4;7.0;7.0
10;191;194.0;203.0;389;9;6.0;9.0
4;192;194.0;195.0;399;23;2.0;1.0
18;192;194.36353607934802;206.36353607934802;391;15;12.0;12.0
2;194;195.0;206.0;400;20;8.0;11.0
1;192;195.0;214.0;393;12;18.0;19.0
4;192;195.0;207.0;396;15;12.0;12.0
6;192;196.0;211.0;395;10;16.0;15.0
13;195;196.0;220.0;401;13;23.0;24.0
12;197;197.0;199.0;402;1;2.0;2.0
12;198;199.0;206.0;405;8;8.0;7.0
5;197;199.0;218.0;404;11;19.0;19.0
3;197;200.0;216.0;403;6;15.0;16.0
15;201;201.0;218.0;407;6;19.0;17.0
11;201;203.0;209.0;408;17;7.0;6.0
19;201;203.0;215.0;409;5;11.0;12.0
10;201;203.0;224.0;406;2;21.0;21.0
0;204;204.0;219.0;410;16;15.0;15.0
16;205;205.0;214.0;412;3;11.0;9.0
17;205;205.0;228.0;411;22;19.0;23.0
12;206;206.0;214.0;413;5;8.0;8.0
2;206;206.0;221.0;414;26;13.0;15.0
18;207;207.0;209.0;415;18;3.0;2.0
8;207;207.0;216.0;418;18;11.0;9.0
9;207;207.0;213.0;417;24;8.0;6.0
7;207;207.0;211.0;416;11;3.0;4.0
4;208;208.0;219.0;421;22;12.0;11.0
18;209;209.0;220.0;423;9;12.0;11.0
11;208;209.0;216.0;420;17;7.0;7.0
6;209;211.0;214.0;424;19;1.0;3.0
7;208;211.0;234.0;419;1;22.0;23.0
9;212;213.0;221.0;425;10;9.0;8.0
12;214;214.0;217.0;427;12;4.0;3.0
16;212;214.0;228.0;426;0;14.0;14.0
12;217;217.0;245.0;432;22;29.0;28.0
8;217;217.0;224.0;429;18;11.0;7.0
6;217;217.0;233.0;431;15;15.0;16.0
11;217;217.0;225.0;428;24;9.0;8.0
19;217;217.0;231.0;430;24;14.0;14.0
5;219;219.0;234.0;433;27;15.0;15.0
18;220;220.0;236.0;434;17;15.0;16.0
2;222;222.0;232.0;435;5;11.0;10.0
3;222;222.0;223.0;438;3;1.0;1.0
15;222;222.0;228.0;437;22;5.0;6.0
3;223;223.0;239.0;439;7;21.0;16.0
8;224;224.0;244.0;440;11;21.0;20.0
11;226;226.0;235.0;443;3;11.0;9.0
13;226;226.0;236.0;441;15;10.0;10.0
0;227;227.0;248.0;444;17;19.0;21.0
16;231;231.0;237.0;445;27;4.0;6.0
2;232;232.0;252.0;446;15;21.0;20.0
14;234;234.0;259.0;449;25;24.0;25.0
6;234;234.0;236.0;447;29;2.0;2.0
15;234;234.0;251.0;450;9;20.0;17.0
19;234;234.0;245.0;451;3;13.0;11.0
1;234;234.0;252.0;448;0;18.0;18.0
11;235;235.0;236.0;454;7;1.0;1.0
5;235;235.0;237.0;453;22;1.0;2.0
4;235;235.0;240.0;452;3;5.0;5.0
18;236;236.0;237.0;456;6;1.0;1.0
6;236;236.0;239.0;455;17;3.0;3.0
18;238;238.0;267.0;460;23;29.0;29.0
16;238;238.0;259.0;458;19;19.0;21.0
11;238;238.0;249.0;459;13;12.0;11.0
5;238;238.0;261.0;457;21;21.0;23.0
6;239;239.0;268.0;463;8;27.0;29.0
9;239;239.0;259.0;461;8;17.0;20.0
17;239;239.0;250.0;464;11;11.0;11.0
10;239;239.0;254.0;462;16;17.0;15.0
13;242;242.0;246.0;466;14;4.0;4.0
3;242;242.0;249.0;465;9;7.0;7.0
4;243;243.0;254.0;467;26;12.0;11.0
7;243;243.0;263.0;468;28;19.0;20.0
12;247;247.0;249.0;478;15;6.0;2.0
8;247;247.0;251.0;473;1;3.0;4.0
19;247;247.0;248.0;470;28;1.0;1.0
13;247;247.0;249.0;476;2;1.0;2.0
19;247;248.0;251.0;471;6;2.0;3.0
0;247;248.0;252.0;480;25;4.0;4.0
12;249;249.0;256.0;481;8;8.0;7.0
11;249;249.0;264.0;482;9;12.0;15.0
13;247;249.0;252.0;472;14;4.0;3.0
3;247;249.0;250.0;475;20;1.0;1.0
3;250;250.0;280.0;485;1;29.0;30.0
17;250;250.0;256.0;487;25;5.0;6.0
8;247;251.0;257.0;474;4;5.0;6.0
19;249;251.0;257.0;484;16;8.0;6.0
15;247;251.0;258.0;469;23;9.0;7.0
2;247;252.0;255.0;479;18;3.0;3.0
13;249;252.0;256.0;483;14;4.0;4.0
1;250;252.0;274.0;486;7;21.0;22.0
0;253;253.0;266.0;488;29;12.0;13.0
4;253;254.0;257.0;489;23;2.0;3.0
10;254;254.0;267.0;491;4;15.0;13.0
2;255;255.0;276.0;494;0;20.0;21.0
12;254;256.0;261.0;490;15;6.0;5.0
13;255;256.0;263.0;493;6;8.0;7.0
17;255;256.0;266.0;492;1;6.0;10.0
8;255;257.0;280.0;495;10;24.0;23.0
14;259;259.0;260.0;496;18;4.0;1.0
14;260;260.0;267.0;497;0;8.0;7.0
16;260;260.0;279.0;499;17;17.0;19.0
19;260;260.0;281.0;500;17;20.0;21.0
15;260;260.0;268.0;498;23;9.0;8.0
4;260;260.0;272.0;501;21;10.0;12.0
12;261;261.0;270.0;503;15;6.0;9.0
5;261;261.0;265.0;508;2;4.0;4.0
13;261;263.0;273.0;507;15;10.0;10.0
7;261;263.0;282.0;502;0;20.0;19.0
11;261;264.0;270.0;506;25;6.0;6.0
5;265;265.0;278.0;514;23;15.0;13.0
17;265;266.0;270.0;515;18;7.0;4.0
0;263;266.0;267.0;511;5;1.0;1.0
18;261;267.0;280.0;505;11;10.0;13.0
14;266;267.0;280.0;516;11;12.0;13.0
10;263;267.0;281.0;509;13;14.0;14.0
0;264;267.0;268.0;512;5;1.0;1.0
6;268;268.0;275.0;523;22;6.0;7.0
15;268;268.0;274.0;517;25;5.0;6.0
0;268;268.0;274.0;521;26;7.0;6.0
12;268;270.0;273.0;520;10;3.0;3.0
11;268;270.0;272.0;519;7;1.0;2.0
17;269;270.0;275.0;524;6;4.0;5.0
11;261;272.0;282.0;504;19;9.0;10.0
4;268;272.0;285.0;518;15;12.0;13.0
12;273;273.0;301.0;535;20;29.0;28.0
13;273;273.0;282.0;533;21;7.0;9.0
15;269;274.0;278.0;525;11;2.0;4.0
1;264;274.0;279.0;513;19;6.0;5.0
0;269;274.0;291.0;526;16;15.0;17.0
6;272;275.0;276.0;529;6;1.0;1.0
17;272;275.0;277.0;531;8;4.0;2.0
2;274;276.0;284.0;538;20;8.0;8.0
6;274;276.0;277.0;536;29;2.0;1.0
6;277;277.0;306.0;545;8;27.0;29.0
17;273;277.0;281.0;534;8;4.0;4.0
15;278;278.0;299.0;549;0;21.0;21.0
5;278;278.0;290.0;546;20;13.0;12.0
16;277;279.0;280.0;544;24;1.0;1.0
1;279;279.0;285.0;550;18;6.0;6.0
18;274;280.0;282.0;537;2;2.0;2.0
14;278;280.0;284.0;548;29;4.0;4.0
8;272;280.0;281.0;530;17;1.0;1.0
16;270;280.0;293.0;527;0;14.0;13.0
3;274;280.0;284.0;539;14;2.0;4.0
8;276;281.0;282.0;541;17;1.0;1.0
19;276;281.0;296.0;540;2;16.0;15.0
17;280;281.0;291.0;551;23;10.0;10.0
18;272;282.0;311.0;532;12;28.0;29.0
8;276;282.0;289.0;543;12;9.0;7.0
14;285;285.0;306.0;554;28;17.0;21.0
2;285;285.0;303.0;553;29;22.0;18.0
11;285;285.0;291.0;555;28;5.0;6.0
13;285;285.0;294.0;556;25;9.0;9.0
4;287;287.0;296.0;558;6;9.0;9.0
1;287;287.0;288.0;557;26;3.0;1.0
3;288;288.0;311.0;562;17;23.0;23.0
1;288;288.0;314.0;560;7;21.0;26.0
7;288;288.0;299.0;564;16;9.0;11.0
8;288;289.0;297.0;563;26;7.0;8.0
5;288;290.0;306.0;565;27;15.0;16.0
11;291;291.0;315.0;568;14;25.0;24.0
17;291;291.0;297.0;569;26;5.0;6.0
0;291;291.0;292.0;573;5;1.0;1.0
0;288;292.0;303.0;559;18;11.0;11.0
16;291;293.0;300.0;571;1;7.0;7.0
13;294;294.0;301.0;578;6;8.0;7.0
19;295;296.0;307.0;589;3;13.0;11.0
4;295;296.0;298.0;590;23;2.0;2.0
8;297;297.0;316.0;592;21;18.0;19.0
17;294;297.0;301.0;580;6;4.0;4.0
4;291;298.0;302.0;572;23;2.0;4.0
15;295;299.0;303.0;586;8;4.0;4.0
7;293;299.0;300.0;577;5;3.0;1.0
16;294;300.0;301.0;581;24;1.0;1.0
7;293;300.0;307.0;576;23;4.0;7.0
12;292;301.0;306.0;574;12;4.0;5.0
16;295;301.0;316.0;588;12;16.0;15.0
13;291;301.0;308.0;567;21;7.0;7.0
17;295;301.0;306.0;585;6;4.0;5.0
4;302;302.0;327.0;598;19;24.0;25.0
2;303;303.0;326.0;599;3;23.0;23.0
15;292;303.0;314.0;575;19;9.0;11.0
0;294;303.0;314.0;579;18;11.0;11.0
12;306;306.0;309.0;606;15;6.0;3.0
14;306;306.0;325.0;610;8;21.0;19.0
6;304;306.0;319.0;603;26;13.0;13.0
17;294;306.0;316.0;584;23;10.0;10.0
5;291;306.0;311.0;570;7;4.0;5.0
19;294;307.0;315.0;583;16;8.0;8.0
7;297;307.0;316.0;593;16;9.0;9.0
13;304;308.0;310.0;601;2;1.0;2.0
12;308;309.0;310.0;611;1;2.0;1.0
12;308;310.0;314.0;612;13;3.0;4.0
13;304;310.0;313.0;602;17;3.0;3.0
18;311;311.0;325.0;617;5;16.0;14.0
3;300;311.0;317.0;595;21;7.0;6.0
5;303;311.0;315.0;600;7;4.0;4.0
