server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;4;4.0;11.0;2;7;4.0;7.0
1;4;4.0;27.0;1;12;23.0;23.0
2;4;4.0;25.0;3;20;22.0;21.0
4;4;4.0;14.0;0;19;10.0;10.0
5;5;5.0;26.0;6;26;23.0;21.0
6;5;5.0;10.0;5;5;6.0;5.0
7;5;5.0;15.0;4;8;14.0;10.0
10;5;5.0;17.0;7;17;11.0;12.0
12;7;7.0;13.0;10;27;3.0;6.0
13;7;7.0;23.0;9;10;15.0;16.0
16;7;7.0;23.0;8;0;15.0;16.0
18;8;8.0;24.0;16;29;17.0;16.0
14;8;8.0;21.0;17;22;12.0;13.0
15;8;8.0;31.0;12;0;22.0;23.0
3;8;8.062480012484835;10.062480012484835;22;17;2.0;2.0
6;10;10.0;22.0;24;8;10.0;12.0
3;8;10.062480012484835;18.062480012484833;19;11;7.0;7.999999999999998
0;8;11.0;14.0;15;26;2.0;3.0
8;8;11.844114786105658;12.844114786105658;14;21;1.0;1.0
8;9;12.844114786105658;16.844114786105656;23;16;4.0;3.9999999999999982
12;8;13.0;25.0;20;11;11.0;12.0
0;14;14.0;26.0;33;21;12.0;12.0
4;14;14.0;15.0;28;27;4.0;1.0
7;14;15.0;39.0;34;12;27.0;24.0
4;14;15.0;16.0;31;5;4.0;1.0
19;14;15.32720180109885;16.32720180109885;30;24;1.0;1.0000000000000018
4;13;16.0;23.0;26;2;6.0;7.0
19;14;16.32720180109885;19.32720180109885;32;24;1.0;3.0
8;8;16.844114786105656;25.844114786105656;11;29;10.0;9.0
10;8;17.0;29.0;18;28;14.0;12.0
3;13;18.062480012484833;47.06248001248483;27;12;28.0;29.0
19;8;19.32720180109885;23.32720180109885;13;8;5.0;4.0
9;20;20.425354409592682;24.425354409592682;37;16;5.0;4.0
14;20;21.0;33.0;39;1;11.0;12.0
11;20;21.452031268749117;40.45203126874912;41;13;22.0;19.0
6;10;22.0;36.0;25;8;10.0;14.0
17;20;22.532858903318925;45.532858903318925;38;6;23.0;23.0
16;20;23.0;25.0;42;4;1.0;2.0
13;22;23.0;32.0;43;1;9.0;9.0
4;18;23.0;29.0;36;23;8.0;6.0
19;20;23.32720180109885;26.32720180109885;40;18;4.0;3.0
18;18;24.0;34.0;35;11;12.0;10.0
9;23;24.425354409592682;27.425354409592682;44;16;5.0;3.0
16;25;25.0;26.0;46;24;1.0;1.0
12;25;25.0;28.0;45;22;2.0;3.0
19;27;27.0;34.0;47;5;6.0;7.0
8;27;27.0;37.0;49;4;6.0;10.0
16;27;27.0;28.0;50;26;3.0;1.0
2;27;27.0;42.0;48;10;17.0;15.0
9;29;29.0;34.0;51;4;10.0;5.0
16;29;29.0;30.0;53;20;1.0;1.0
5;29;29.0;41.0;52;9;12.0;12.0
12;30;30.0;49.0;55;19;19.0;19.0
16;30;30.0;45.0;54;2;15.0;15.0
0;32;32.0;51.0;56;5;23.0;19.0
1;33;33.0;55.0;58;15;23.0;22.0
15;33;33.0;36.0;59;8;5.0;3.0
10;33;33.0;51.0;61;16;20.0;18.0
4;33;33.0;45.0;57;19;10.0;12.0
13;33;33.0;36.0;60;7;4.0;3.0
9;36;36.0;49.0;62;5;13.0;13.0
19;36;36.0;37.0;67;12;2.0;1.0
14;36;36.0;39.0;69;24;3.0;3.0
18;36;36.0;39.0;68;3;4.0;3.0
15;36;36.0;45.0;63;28;9.0;9.0
13;36;36.0;45.0;64;20;9.0;9.0
6;36;36.0;55.0;66;18;19.0;19.0
19;36;37.0;56.0;65;6;20.0;19.0
8;39;39.0;63.0;72;15;26.0;24.0
14;39;39.0;42.0;70;27;3.0;3.0
18;39;39.0;45.0;71;19;8.0;6.0
7;40;40.0;58.0;75;29;13.0;18.0
11;40;40.45203126874912;67.45203126874912;79;6;27.0;27.000000000000007
5;40;41.0;45.0;73;24;6.0;4.0
14;42;42.0;65.0;91;10;24.0;23.0
15;44;45.0;54.0;106;27;10.0;9.0
18;43;45.0;51.0;97;19;8.0;6.0
16;44;45.0;46.0;103;16;1.0;1.0
5;44;45.0;46.0;109;14;1.0;1.0
4;43;45.0;56.0;96;9;10.0;11.0
13;42;45.0;50.0;92;7;4.0;5.0
17;44;45.532858903318925;46.532858903318925;107;20;3.0;1.0
16;42;46.0;55.0;86;8;10.0;9.0
5;44;46.0;74.0;100;6;27.0;28.0
17;44;46.532858903318925;69.53285890331892;98;7;22.0;23.0
3;40;47.06248001248483;49.06248001248483;84;25;3.0;2.0
9;48;49.0;63.0;118;3;16.0;14.0
12;43;49.0;53.0;95;20;3.0;4.0
3;42;49.06248001248483;53.06248001248483;89;25;3.0;4.0
13;42;50.0;54.0;88;21;1.0;4.0
0;42;51.0;52.0;90;16;2.0;1.0
18;44;51.0;54.0;99;1;2.0;3.0
10;40;51.0;58.0;78;13;7.0;7.0
