server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;2;2.0;13.0;0;13;11.0;11.0
3;2;2.0;23.0;6;23;20.0;21.0
4;2;2.0;3.0;4;8;1.0;1.0
5;2;2.0;3.0;5;3;2.0;1.0
6;2;2.0;3.0;2;14;2.0;1.0
7;2;2.0;12.0;3;23;11.0;10.0
8;2;2.0;23.0;1;9;21.0;21.0
9;3;3.0;5.0;8;12;1.0;2.0
10;3;3.0;10.0;7;25;7.0;7.0
11;4;4.0;8.0;12;0;5.0;4.0
13;4;4.0;11.0;10;12;4.0;7.0
14;4;4.0;5.0;14;1;1.0;1.0
15;4;4.0;11.0;13;26;7.0;7.0
16;4;4.0;13.0;9;20;8.0;9.0
17;4;4.0;30.0;11;18;26.0;26.0
18;6;6.0;11.0;15;9;6.0;5.0
19;9;9.0;24.0;19;12;16.0;15.0
4;9;9.0;16.0;18;6;8.0;7.0
5;9;9.0;23.0;16;27;14.0;14.0
6;9;9.0;16.0;17;11;6.0;7.0
9;11;11.0;29.0;21;13;16.0;18.0
11;11;11.0;16.0;22;28;5.0;5.0
18;11;11.0;32.0;23;20;21.0;21.0
10;11;11.0;18.0;20;3;5.0;7.0
2;13;13.0;32.0;24;18;21.0;19.0
0;14;14.0;37.0;34;14;23.0;23.0
13;14;14.0;37.0;38;1;23.0;23.0
15;14;14.0;15.0;29;4;1.0;1.0
16;14;14.0;17.0;37;26;2.0;3.0
7;14;14.0;15.0;32;12;1.0;1.0
15;14;15.0;23.0;28;21;5.0;8.0
7;14;15.0;22.0;31;19;7.0;7.0
12;14;15.787528337735951;20.78752833773595;30;5;6.0;4.999999999999998
4;14;16.0;17.0;25;8;1.0;1.0
6;14;16.0;19.0;35;19;3.0;3.0
11;14;16.0;17.0;33;7;4.0;1.0
4;14;17.0;23.0;27;23;11.0;6.0
11;14;17.0;37.0;36;21;20.0;20.0
16;14;17.0;37.0;26;17;20.0;20.0
10;16;18.0;19.0;40;18;1.0;1.0
6;19;19.0;41.0;48;28;22.0;22.0
10;16;19.0;20.0;39;13;2.0;1.0
10;18;20.0;30.0;42;27;10.0;10.0
12;18;20.78752833773595;23.78752833773595;43;4;1.0;3.0
7;21;22.0;42.0;53;21;17.0;20.0
14;21;22.298904152480425;29.298904152480425;52;22;7.0;7.0
4;23;23.0;49.0;54;9;27.0;26.0
5;17;23.0;32.0;41;6;10.0;9.0
15;19;23.0;33.0;46;20;14.0;10.0
8;19;23.0;29.0;49;28;8.0;6.0
3;19;23.0;34.0;47;20;16.0;11.0
12;21;23.78752833773595;37.78752833773595;51;28;13.0;14.0
19;23;24.0;43.0;55;28;19.0;19.0
9;27;29.0;47.0;59;16;21.0;18.0
8;27;29.0;32.0;58;3;4.0;3.0
14;27;29.298904152480425;30.298904152480425;60;17;2.0;1.0
1;27;29.717959509776822;37.71795950977682;57;28;5.0;7.9999999999999964
17;30;30.0;31.0;66;29;2.0;1.0
10;27;30.0;32.0;63;14;1.0;2.0
14;27;30.298904152480425;32.298904152480425;61;27;3.0;2.0
17;29;31.0;34.0;65;14;2.0;3.0
2;19;32.0;33.0;45;6;1.0;1.0
5;27;32.0;46.0;62;25;12.0;14.0
18;29;32.0;33.0;64;15;1.0;1.0
10;25;32.0;45.0;56;10;13.0;13.0
8;32;32.0;42.0;67;26;10.0;10.0
14;32;32.298904152480425;43.298904152480425;68;14;12.0;11.0
2;33;33.0;47.0;71;13;17.0;14.0
15;33;33.0;41.0;69;22;9.0;8.0
18;33;33.0;56.0;70;10;24.0;23.0
17;35;35.0;42.0;72;0;6.0;7.0
3;35;35.0;55.0;73;7;19.0;20.0
0;36;37.0;44.0;76;27;5.0;7.0
11;35;37.0;56.0;75;26;18.0;19.0
13;36;37.0;43.0;77;17;5.0;6.0
16;35;37.0;46.0;74;13;8.0;9.0
1;38;38.0;61.0;78;21;24.0;23.0
12;40;40.0;63.0;80;15;19.0;23.0
6;40;41.0;49.0;79;6;11.0;8.0
14;44;44.0;46.0;81;27;3.0;2.0
0;44;44.0;65.0;83;14;23.0;21.0
15;44;44.0;51.0;84;15;2.0;7.0
19;44;44.0;68.0;82;11;24.0;24.0
13;45;45.0;50.0;85;19;5.0;5.0
14;46;46.0;47.0;86;19;1.0;1.0
17;46;46.0;62.0;87;21;14.0;16.0
5;46;46.0;55.0;88;16;9.0;9.0
