server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;2;2.0;5.0;0;25;3.0;3.0
2;2;2.0;24.0;1;26;23.0;22.0
3;4;4.0;20.0;2;8;18.0;16.0
4;6;6.0;16.0;6;6;10.0;10.0
6;6;6.0;7.0;5;12;1.0;1.0
8;6;6.0;9.0;4;16;3.0;3.0
10;6;6.0;16.0;3;4;12.0;10.0
13;7;7.0;20.0;7;16;10.0;13.0
18;7;7.0;31.0;8;27;24.0;24.0
15;9;9.0;28.0;9;27;20.0;19.0
6;9;9.0;26.0;11;17;17.0;17.0
8;9;9.0;15.0;10;9;4.0;6.0
1;9;9.0;12.0;13;25;3.0;3.0
0;9;9.428927397372409;21.42892739737241;12;14;14.0;12.0
12;10;10.023704027247545;12.023704027247545;15;20;2.0;2.0
1;10;12.0;18.0;14;7;6.0;6.0
12;12;12.023704027247545;23.023704027247547;19;23;12.0;11.000000000000002
19;12;12.406885989958178;26.406885989958177;17;9;15.0;13.999999999999998
9;10;13.063266688793767;33.06326668879377;16;6;19.0;20.0
8;15;15.0;16.0;27;21;1.0;1.0
7;14;15.375828511321776;27.375828511321778;22;4;14.0;12.000000000000002
11;15;15.449983353441228;32.449983353441226;24;13;17.0;17.0
8;16;16.0;22.0;31;8;2.0;6.0
10;15;16.0;24.0;25;4;12.0;8.0
4;14;16.0;37.0;20;8;25.0;21.0
16;14;16.121247240070822;25.121247240070822;21;20;10.0;9.0
1;14;18.0;44.0;23;20;26.0;26.0
17;15;18.411365605078593;23.411365605078593;28;28;1.0;5.0
13;20;20.0;25.0;35;28;2.0;5.0
3;20;20.0;40.0;36;14;21.0;20.0
0;21;21.42892739737241;48.428927397372405;40;1;26.0;26.999999999999996
14;21;21.732528395366835;39.732528395366835;43;28;18.0;18.0
8;21;22.0;23.0;38;17;2.0;1.0
8;15;23.0;28.0;26;9;4.0;5.0
12;17;23.023704027247547;27.023704027247547;33;12;4.0;4.0
17;16;23.411365605078593;27.411365605078593;30;28;1.0;4.0
5;21;23.89635293971274;31.89635293971274;37;9;7.0;8.0
10;21;24.0;28.0;42;22;4.0;4.0
2;21;24.0;26.0;41;5;1.0;2.0
13;21;25.0;30.0;39;25;4.0;5.0
16;24;25.121247240070822;35.12124724007082;44;10;9.0;10.0
6;26;26.0;34.0;47;2;7.0;8.0
2;24;26.0;28.0;46;22;1.0;2.0
19;17;26.406885989958177;35.40688598995818;34;23;7.0;9.0
12;24;27.023704027247547;46.02370402724755;45;16;19.0;19.0
7;26;27.375828511321778;38.37582851132178;48;7;11.0;11.0
17;30;30.0;38.0;49;17;9.0;8.0
5;32;32.0;44.0;52;16;14.0;12.0
15;32;32.0;57.0;51;1;23.0;25.0
11;35;35.0;37.0;55;20;4.0;2.0
9;35;35.0;45.0;54;23;14.0;10.0
8;35;35.0;36.0;53;21;1.0;1.0
16;36;36.0;50.0;56;3;13.0;14.0
17;38;38.0;47.0;58;17;9.0;9.0
11;38;38.0;51.0;57;5;12.0;13.0
10;38;38.0;61.0;59;3;22.0;23.0
14;40;40.0;51.0;63;3;12.0;11.0
7;40;40.0;48.0;62;9;7.0;8.0
8;40;40.0;41.0;61;17;2.0;1.0
13;40;40.0;55.0;64;3;15.0;15.0
19;40;40.0;59.0;60;0;19.0;19.0
8;41;41.0;50.0;65;25;9.0;9.0
2;41;41.0;50.0;66;23;9.0;9.0
6;43;43.0;71.0;68;7;26.0;28.0
3;43;43.0;56.0;69;11;13.0;13.0
5;43;44.0;48.0;67;20;5.0;4.0
1;44;44.0;50.0;70;13;7.0;6.0
9;44;45.0;66.0;71;6;19.0;21.0
12;46;46.02370402724755;57.02370402724755;73;21;11.0;11.0
17;46;47.0;70.0;72;26;22.0;23.0
5;48;48.0;66.0;78;22;18.0;18.0
7;48;48.0;55.0;74;11;6.0;7.0
0;48;48.428927397372405;64.4289273973724;76;14;14.0;16.0
8;48;50.0;53.0;75;24;1.0;3.0
16;50;50.0;57.0;79;24;8.0;7.0
14;51;51.0;74.0;81;22;21.0;23.0
11;51;51.0;69.0;80;22;18.0;18.0
2;53;53.0;61.0;84;15;11.0;8.0
8;53;53.0;54.0;85;24;1.0;1.0
1;53;53.0;56.0;88;25;3.0;3.0
4;53;53.090318068570866;55.090318068570866;82;0;3.0;2.0
8;53;54.0;55.0;86;17;2.0;1.0
18;53;54.639232151154744;64.63923215115474;87;17;9.0;10.0
8;53;55.0;64.0;83;11;7.0;9.0
13;53;55.0;58.0;89;25;4.0;3.0
7;53;55.0;72.0;91;23;16.0;17.0
4;55;55.090318068570866;72.09031806857087;92;2;19.0;17.0
