server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;2;2.0;6.0;1;26;3.0;4.0
1;2;2.0;22.0;0;18;20.0;20.0
2;2;2.0;3.0;2;27;1.0;1.0
4;2;2.0;6.0;4;1;4.0;4.0
5;2;2.0;5.0;3;26;2.0;3.0
6;2;2.0;5.0;5;5;2.0;3.0
8;2;2.0;17.0;6;10;16.0;15.0
10;4;4.0;27.0;8;10;25.0;23.0
11;4;4.0;27.0;7;14;23.0;23.0
12;5;5.0;19.0;12;18;14.0;14.0
15;5;5.0;12.0;9;3;4.0;7.0
16;5;5.0;29.0;10;22;23.0;24.0
17;5;5.0;22.0;11;25;16.0;17.0
19;5;5.0;22.0;13;22;17.0;17.0
3;6;6.0;28.0;14;15;26.0;22.0
13;7;7.0;29.0;20;2;21.0;22.0
14;7;7.0;15.0;19;26;9.0;8.0
2;7;7.0;13.0;16;2;2.0;6.0
5;7;7.0;9.0;15;26;2.0;2.0
6;7;7.0;18.0;18;28;10.0;11.0
0;7;7.0;34.0;17;3;28.0;27.0
4;8;8.0;32.0;21;7;26.0;24.0
18;8;8.372913457514603;18.372913457514603;27;18;12.0;10.0
5;8;9.0;23.0;24;23;16.0;14.0
15;11;12.0;16.0;33;3;4.0;4.0
2;11;13.0;35.0;36;7;21.0;22.0
7;14;14.71758649336949;38.71758649336949;40;9;24.0;24.0
14;15;15.0;37.0;41;16;24.0;22.0
15;10;16.0;21.0;30;28;4.0;5.0
9;8;16.91508418373751;17.91508418373751;22;2;1.0;1.0
8;10;17.0;19.0;32;7;3.0;2.0
9;11;17.91508418373751;20.91508418373751;35;28;3.0;3.0
6;10;18.0;19.0;28;21;4.0;1.0
12;8;19.0;23.0;23;24;5.0;4.0
6;10;19.0;26.0;29;18;6.0;7.0
8;11;19.0;35.0;37;0;16.0;16.0
9;11;20.91508418373751;27.91508418373751;34;18;7.0;7.0
15;13;21.0;27.0;38;10;6.0;6.0
19;22;22.0;28.0;51;1;4.0;6.0
17;22;22.0;39.0;47;11;18.0;17.0
1;22;22.0;25.0;48;23;4.0;3.0
12;8;23.0;28.0;26;25;5.0;5.0
5;10;23.0;37.0;31;22;13.0;14.0
1;25;25.0;36.0;60;24;13.0;11.0
6;13;26.0;50.0;39;10;24.0;24.0
15;27;27.0;31.0;62;8;2.0;4.0
10;19;27.0;28.0;46;12;1.0;1.0
11;22;27.0;29.0;50;12;1.0;2.0
3;24;28.0;31.0;59;27;2.0;3.0
19;27;28.0;29.0;65;18;1.0;1.0
12;26;28.0;36.0;61;5;4.0;8.0
10;27;28.0;30.0;66;25;1.0;2.0
13;29;29.0;51.0;68;26;22.0;22.0
16;22;29.0;30.0;55;24;1.0;1.0
19;17;29.0;36.0;43;28;7.0;7.0
11;22;29.0;31.0;54;13;1.0;2.0
16;30;30.0;38.0;70;4;10.0;8.0
10;22;30.0;33.0;52;16;2.0;3.0
3;22;31.0;36.0;49;6;6.0;5.0
15;17;31.0;34.0;44;26;4.0;3.0
11;23;31.0;33.0;56;20;3.0;2.0
4;32;32.0;36.0;73;25;6.0;4.0
18;24;32.408813086966305;41.408813086966305;57;21;8.0;9.0
10;27;33.0;42.0;64;4;10.0;9.0
11;24;33.0;51.0;58;15;17.0;18.0
15;34;34.0;62.0;76;4;28.0;28.0
0;17;34.0;37.0;45;26;3.0;3.0
2;28;35.0;39.0;67;3;8.0;4.0
8;27;35.0;40.0;63;14;5.0;5.0
3;29;36.0;41.0;69;0;6.0;5.0
19;33;36.0;39.0;74;8;2.0;3.0
12;32;36.0;45.0;72;16;8.0;9.0
4;33;36.0;46.0;75;12;9.0;10.0
1;30;36.0;62.0;71;11;27.0;26.0
14;37;37.0;51.0;77;21;14.0;14.0
9;39;39.0;63.0;79;8;24.0;24.0
7;39;39.0;62.0;78;11;24.0;23.0
18;42;42.0;55.0;81;8;11.0;13.0
2;42;42.0;44.0;80;28;2.0;2.0
5;43;43.0;55.0;84;13;14.0;12.0
16;43;43.0;49.0;83;5;2.0;6.0
0;43;43.0;52.0;82;0;10.0;9.0
17;44;44.0;60.0;86;25;16.0;16.0
19;44;44.0;47.0;85;5;5.0;3.0
3;44;44.0;62.0;87;1;18.0;18.0
2;44;44.0;46.0;95;4;3.0;2.0
8;44;44.0;49.0;89;23;5.0;5.0
10;44;44.0;51.0;90;21;10.0;7.0
12;44;45.0;47.0;88;1;1.0;2.0
2;44;46.0;65.0;93;8;18.0;19.0
4;44;46.0;51.0;91;1;4.0;5.0
19;44;47.0;48.0;92;18;1.0;1.0
12;44;47.0;73.0;94;14;24.0;26.0
19;48;48.0;54.0;98;11;7.0;6.0
16;48;49.0;76.0;102;14;27.0;27.0
8;46;49.0;50.0;96;7;3.0;1.0
8;48;50.0;63.0;101;12;12.0;13.0
6;48;50.0;56.0;100;21;4.0;6.0
13;51;51.0;62.0;104;14;11.0;11.0
14;51;51.0;55.0;107;13;5.0;4.0
10;51;51.0;75.0;106;24;24.0;24.0
11;51;51.0;74.0;108;26;25.0;23.0
4;48;51.0;60.0;103;12;9.0;9.0
0;51;52.0;60.0;105;13;9.0;8.0
19;48;54.0;66.0;99;0;12.0;12.0
18;55;55.0;60.0;109;24;3.0;5.0
5;55;55.0;77.0;111;8;22.0;22.0
14;55;55.0;74.0;110;14;17.0;19.0
6;56;56.0;59.0;113;18;6.0;3.0
6;59;59.0;62.0;122;1;3.0;3.0
18;59;60.0;68.0;118;10;10.0;8.0
17;59;60.0;84.0;119;8;24.0;24.0
0;58;60.0;89.0;117;3;28.0;29.0
4;58;60.0;63.0;116;1;4.0;3.0
7;56;62.0;63.0;114;3;3.0;1.0
3;56;62.0;67.0;115;22;6.0;5.0
13;55;62.0;72.0;112;11;7.0;10.0
15;59;62.0;68.0;120;12;4.0;6.0
6;59;62.0;81.0;124;25;20.0;19.0
1;59;62.0;87.0;121;11;27.0;25.0
9;61;63.0;80.0;125;22;15.0;17.0
7;62;63.0;77.0;126;13;14.0;14.0
8;65;65.0;73.0;127;3;8.0;8.0
19;66;66.0;72.0;128;21;7.0;6.0
4;66;66.0;86.0;129;0;19.0;20.0
18;71;71.0;96.0;135;1;23.0;25.0
3;71;71.0;86.0;130;2;15.0;15.0
15;71;71.0;75.0;131;3;4.0;4.0
19;72;72.0;88.0;138;6;19.0;16.0
13;71;72.0;76.0;133;15;3.0;4.0
8;71;73.0;83.0;132;27;10.0;10.0
12;73;73.0;80.0;141;5;4.0;7.0
14;71;74.0;85.0;136;20;11.0;11.0
11;73;74.0;78.0;142;20;3.0;4.0
15;72;75.0;96.0;139;18;22.0;21.0
10;73;75.0;92.0;140;18;19.0;17.0
7;77;77.0;89.0;143;16;12.0;12.0
16;77;77.0;79.0;145;25;4.0;2.0
5;77;77.0;79.0;146;26;2.0;2.0
13;77;77.0;89.0;148;14;11.0;12.0
11;77;78.0;87.0;147;21;7.0;9.0
2;77;78.75713933304436;87.75713933304436;144;9;11.0;9.0
9;80;80.0;104.0;150;21;24.0;24.0
16;82;82.0;107.0;152;10;25.0;25.0
5;82;82.0;89.0;151;17;6.0;7.0
12;82;82.0;87.0;154;5;4.0;5.0
6;82;82.0;90.0;155;29;6.0;8.0
8;83;83.0;94.0;158;19;11.0;11.0
17;84;84.0;102.0;159;1;19.0;18.0
14;85;85.0;108.0;162;11;24.0;23.0
3;86;86.0;103.0;166;28;18.0;17.0
12;85;87.0;100.0;165;18;14.0;13.0
11;85;87.0;92.0;160;21;7.0;5.0
1;86;87.0;108.0;170;18;20.0;21.0
2;86;87.75713933304436;93.75713933304436;167;29;6.0;6.0
19;87;88.0;99.0;171;7;12.0;11.0
7;89;89.0;100.0;172;27;16.0;11.0
5;85;89.0;104.0;163;13;14.0;15.0
0;82;89.0;92.0;153;19;3.0;3.0
6;83;90.0;102.0;157;14;15.0;12.0
0;91;92.0;109.0;175;20;16.0;17.0
10;91;92.0;109.0;176;8;17.0;17.0
11;85;92.0;93.0;164;12;1.0;1.0
11;85;93.0;107.0;161;10;14.0;14.0
2;83;93.75713933304436;102.75713933304436;156;3;8.0;9.0
8;86;94.0;95.0;168;9;2.0;1.0
8;95;95.0;107.0;186;28;13.0;12.0
18;92;96.0;98.0;182;25;1.0;2.0
15;90;96.0;98.0;173;12;4.0;2.0
18;97;98.0;107.0;190;27;9.0;9.0
15;91;98.0;103.0;177;28;4.0;5.0
19;91;99.0;104.0;179;5;5.0;5.0
7;93;100.0;101.0;184;15;2.0;1.0
12;99;100.0;104.0;194;25;5.0;4.0
4;98;100.69183955313324;101.69183955313324;192;6;2.0;1.0
7;91;101.0;102.0;180;3;3.0;1.0
4;91;101.69183955313324;112.69183955313324;178;12;9.0;11.0
7;92;102.0;113.0;181;22;10.0;11.0
17;97;102.0;106.0;188;14;3.0;4.0
6;90;102.0;111.0;174;0;10.0;9.0
2;97;102.75713933304436;120.75713933304436;187;22;17.0;18.0
3;97;103.0;109.0;191;0;6.0;6.0
15;103;103.0;108.0;197;26;4.0;5.0
9;98;104.0;119.0;193;0;14.0;15.0
5;103;104.0;132.0;196;1;29.0;28.0
19;105;105.0;125.0;198;13;16.0;20.0
17;106;106.0;118.0;199;20;11.0;12.0
13;107;107.0;119.0;205;10;12.0;12.0
18;107;107.0;132.0;204;2;27.0;25.0
16;107;107.0;108.0;201;5;2.0;1.0
12;107;107.0;119.0;206;22;11.0;12.0
8;107;107.0;124.0;203;10;16.0;17.0
11;107;107.0;113.0;200;18;7.0;6.0
16;108;108.0;121.0;207;20;13.0;13.0
15;107;108.0;109.0;202;17;2.0;1.0
14;108;108.0;134.0;208;10;24.0;26.0
3;110;110.0;115.0;209;0;6.0;5.0
4;116;116.0;119.0;211;1;4.0;3.0
7;116;116.0;133.0;210;25;17.0;17.0
0;116;116.0;118.0;213;21;1.0;2.0
