server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;1;1.0;11.0;2;0;10.0;10.0
2;1;1.0;10.0;1;18;11.0;9.0
5;1;1.0;12.0;0;22;11.0;11.0
7;3;3.0;14.0;3;3;15.0;11.0
8;4;4.0;17.0;5;29;12.0;13.0
10;4;4.0;31.0;4;18;26.0;27.0
11;7;7.0;14.0;7;5;7.0;7.0
14;7;7.0;33.0;6;4;26.0;26.0
3;10;10.0;32.0;8;4;22.0;22.0
15;12;12.0;17.0;9;15;5.0;5.0
13;14;14.0;22.0;10;13;7.0;8.0
16;14;14.0;23.0;11;21;8.0;9.0
17;14;14.0;41.0;15;11;27.0;27.0
18;14;14.0;16.0;19;13;2.0;2.0
19;14;14.0;22.0;12;11;5.0;8.0
11;14;14.0;15.0;16;17;2.0;1.0
1;14;14.0;18.0;13;28;5.0;4.0
5;14;14.0;28.0;14;7;14.0;14.0
7;14;14.0;29.0;17;9;19.0;15.0
11;14;15.0;31.0;18;9;15.0;16.0
18;16;16.0;27.0;21;3;11.0;11.0
15;14;17.0;20.0;20;25;3.0;3.0
8;17;17.0;28.0;22;6;11.0;11.0
1;18;18.0;23.0;23;17;6.0;5.0
15;20;20.0;38.0;25;13;19.0;18.0
6;20;20.23823719710765;25.23823719710765;24;1;3.0;5.0
0;20;20.492971332644156;25.492971332644156;26;20;5.0;5.0
4;21;21.0;42.0;27;3;22.0;21.0
19;23;23.0;43.0;29;12;19.0;20.0
13;23;23.0;47.0;28;19;25.0;24.0
12;27;27.0;42.0;32;5;15.0;15.0
0;27;27.0;40.0;30;8;11.0;13.0
6;27;27.0;38.0;33;14;10.0;11.0
16;27;27.0;40.0;31;3;12.0;13.0
9;28;28.0;43.0;34;23;14.0;15.0
18;28;28.0;30.0;35;2;4.0;2.0
1;28;28.0;34.0;39;28;5.0;6.0
8;28;28.0;32.0;36;9;5.0;4.0
5;28;28.0;44.0;38;27;14.0;16.0
7;29;29.0;39.0;40;17;10.0;10.0
18;28;30.0;41.0;37;9;13.0;11.0
3;32;32.0;37.0;41;8;5.0;5.0
11;32;32.0;49.0;42;15;17.0;17.0
1;34;34.0;45.0;43;24;10.0;11.0
14;34;34.0;63.0;44;21;24.0;29.0
10;35;35.0;39.0;45;9;4.0;4.0
8;35;35.0;37.0;48;21;1.0;2.0
3;35;37.0;47.0;47;5;11.0;10.0
8;35;37.0;48.0;46;6;11.0;11.0
6;36;38.0;42.0;50;4;2.0;4.0
15;35;38.0;58.0;49;11;19.0;20.0
10;39;39.0;41.0;51;12;3.0;2.0
7;39;39.0;59.0;52;9;19.0;20.0
0;39;40.0;46.0;54;21;3.0;6.0
16;39;40.0;52.0;53;15;11.0;12.0
2;46;46.0;47.0;58;6;2.0;1.0
9;46;46.0;55.0;55;12;9.0;9.0
12;46;46.0;61.0;59;22;14.0;15.0
6;46;46.0;49.0;56;7;1.0;3.0
4;46;46.0;47.0;57;7;1.0;1.0
2;47;47.0;51.0;61;14;4.0;4.0
4;47;47.0;76.0;60;27;29.0;29.0
0;48;48.0;63.0;63;22;14.0;15.0
18;48;48.0;53.0;64;19;6.0;5.0
17;48;48.0;55.0;62;25;6.0;7.0
6;50;50.0;59.0;65;25;8.0;9.0
19;50;50.0;52.0;66;29;2.0;2.0
2;51;51.0;64.0;67;21;11.0;13.0
19;52;52.0;61.0;68;15;10.0;9.0
18;53;53.0;78.0;69;28;23.0;25.0
13;53;53.0;71.0;70;28;18.0;18.0
9;56;56.0;68.0;75;6;13.0;12.0
10;56;56.0;59.0;71;11;2.0;3.0
16;56;56.0;68.0;73;23;11.0;12.0
17;56;56.0;69.0;74;24;12.0;13.0
1;57;57.0;67.0;80;24;10.0;10.0
3;57;57.0;64.0;77;7;9.0;7.0
8;57;57.0;60.0;79;12;4.0;3.0
5;57;57.0;62.0;78;16;6.0;5.0
15;57;58.0;74.0;76;26;17.0;16.0
10;60;60.0;80.0;83;29;19.0;20.0
8;60;60.0;66.0;84;5;9.0;6.0
7;60;60.0;61.0;81;1;2.0;1.0
12;60;61.0;76.0;85;13;15.0;15.0
19;60;61.0;66.0;82;11;5.0;5.0
7;61;61.0;78.0;87;18;16.0;17.0
5;62;62.0;70.0;89;21;8.0;8.0
0;62;63.0;71.0;90;25;9.0;8.0
14;61;63.0;83.0;86;11;18.0;20.0
2;64;64.0;68.0;95;25;2.0;4.0
3;64;64.0;87.0;93;14;24.0;23.0
19;64;66.0;68.0;94;29;2.0;2.0
8;64;66.0;70.0;91;12;4.0;4.0
1;64;67.0;79.0;92;9;10.0;12.0
2;68;68.0;80.0;101;21;11.0;12.0
9;68;68.0;78.0;98;27;10.0;10.0
16;68;68.0;71.0;99;14;3.0;3.0
19;62;68.0;85.0;88;10;17.0;17.0
17;68;69.0;74.0;100;28;6.0;5.0
8;69;70.0;86.0;104;22;17.0;16.0
5;68;70.0;86.0;97;2;14.0;16.0
0;71;71.0;91.0;107;18;20.0;20.0
16;71;71.0;86.0;106;17;14.0;15.0
13;71;71.0;83.0;112;11;13.0;12.0
17;71;74.0;75.0;109;5;1.0;1.0
15;71;74.0;82.0;114;17;3.0;8.0
17;75;75.0;91.0;124;19;17.0;16.0
12;75;76.0;78.0;122;14;3.0;2.0
4;71;76.0;77.0;113;7;1.0;1.0
4;71;77.0;82.0;111;9;5.0;5.0
9;71;78.0;89.0;108;27;10.0;11.0
12;73;78.0;83.0;116;19;4.0;5.0
18;73;78.0;82.0;117;19;6.0;4.0
6;69;78.10103776249471;80.10103776249471;103;1;3.0;2.0
1;73;79.0;92.0;115;20;10.0;13.0
2;80;80.0;98.0;132;2;19.0;18.0
10;80;80.0;99.0;138;17;18.0;19.0
6;69;80.10103776249471;81.10103776249471;105;1;3.0;1.0
6;80;81.10103776249471;82.10103776249471;139;27;1.0;1.0
4;75;82.0;84.0;126;11;3.0;2.0
18;75;82.0;84.0;118;6;3.0;2.0
15;82;82.0;85.0;144;21;3.0;3.0
6;81;82.10103776249471;83.10103776249471;140;27;1.0;1.0
12;83;83.0;100.0;145;26;18.0;17.0
13;80;83.0;84.0;135;10;1.0;1.0
14;81;83.0;89.0;142;23;3.0;6.0
6;75;83.10103776249471;86.10103776249471;121;2;2.0;3.0
4;84;84.0;96.0;146;23;13.0;12.0
18;80;84.0;89.0;137;19;6.0;5.0
13;78;84.0;85.0;130;14;2.0;1.0
19;75;85.0;90.0;119;8;5.0;5.0
13;81;85.0;86.0;141;14;2.0;1.0
15;75;85.0;100.0;127;12;17.0;15.0
16;75;86.0;87.0;125;22;1.0;1.0
13;80;86.0;94.0;136;12;9.0;8.0
