server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;0;0.0;11.0;1;26;12.0;11.0
1;0;0.0;13.0;2;21;14.0;13.0
3;0;0.0;6.0;0;14;7.0;6.0
4;2;2.0;19.0;3;6;13.0;17.0
5;3;3.0;16.0;5;25;15.0;13.0
7;3;3.0;7.0;4;7;2.0;4.0
8;4;4.0;34.0;7;27;28.0;30.0
9;4;4.0;7.0;8;14;2.0;3.0
10;4;4.0;10.0;6;19;6.0;6.0
11;7;7.0;21.0;10;12;12.0;14.0
12;7;7.0;9.0;11;25;1.0;2.0
14;7;7.0;24.0;9;2;17.0;17.0
17;7;7.0;16.0;12;3;10.0;9.0
19;10;10.0;15.0;13;13;4.0;5.0
12;10;10.0;17.0;15;4;11.0;7.0
9;10;10.0;27.0;14;0;18.0;17.0
18;12;12.0;28.0;16;23;18.0;16.0
7;12;12.0;36.0;17;2;23.0;24.0
6;13;13.0;21.0;18;18;10.0;8.0
10;13;13.0;20.0;19;2;7.0;7.0
15;14;14.0;39.0;20;2;24.0;25.0
13;15;15.0;22.0;21;8;5.0;7.0
19;15;15.0;43.0;22;16;25.0;28.0
3;15;15.0;41.0;23;3;23.0;26.0
17;16;16.0;46.0;25;29;29.0;30.0
0;16;16.0;19.0;28;25;2.0;3.0
1;16;16.0;28.0;26;0;12.0;12.0
5;16;16.0;43.0;27;14;26.0;27.0
12;16;17.0;26.0;24;20;9.0;9.0
16;18;18.0;29.0;29;21;11.0;11.0
2;21;21.0;37.0;34;2;18.0;16.0
6;21;21.0;37.0;31;3;16.0;16.0
0;21;21.0;28.0;32;19;6.0;7.0
11;21;21.0;32.0;30;8;10.0;11.0
4;21;21.0;46.0;33;23;26.0;25.0
13;23;23.0;40.0;36;20;16.0;17.0
14;23;24.0;31.0;35;6;9.0;7.0
12;25;26.0;35.0;38;20;9.0;9.0
9;27;27.0;31.0;40;18;5.0;4.0
0;27;28.0;36.0;44;9;7.0;8.0
1;27;28.0;50.0;43;5;21.0;22.0
16;27;29.0;44.0;41;7;14.0;15.0
9;29;31.0;35.0;49;24;5.0;4.0
14;29;31.0;35.0;50;14;3.0;4.0
11;27;32.0;36.0;47;0;5.0;4.0
8;33;34.0;60.0;52;5;24.0;26.0
12;27;35.0;49.0;48;18;13.0;14.0
9;27;35.0;38.0;39;16;5.0;3.0
14;27;35.0;49.0;46;12;14.0;14.0
7;25;36.0;47.0;37;11;12.0;11.0
0;34;36.0;41.0;54;9;7.0;5.0
11;33;36.0;38.0;51;21;3.0;2.0
2;37;37.0;58.0;56;4;19.0;21.0
6;33;37.0;58.0;53;28;21.0;21.0
9;34;38.0;63.0;55;7;24.0;25.0
15;39;39.0;42.0;58;23;3.0;3.0
11;39;39.0;56.0;57;1;17.0;17.0
10;40;40.0;64.0;59;26;23.0;24.0
13;40;40.0;51.0;60;21;13.0;11.0
3;41;41.0;48.0;63;9;8.0;7.0
0;41;41.0;65.0;61;22;25.0;24.0
18;41;41.85116404968177;60.85116404968177;65;14;19.0;19.0
15;41;42.0;46.0;62;7;3.0;4.0
19;43;43.0;46.0;67;23;5.0;3.0
5;43;43.0;50.0;66;11;7.0;7.0
16;44;44.0;62.0;69;14;22.0;18.0
15;46;46.0;62.0;71;17;15.0;16.0
19;44;46.0;51.0;68;4;10.0;5.0
17;46;46.0;64.0;70;8;19.0;18.0
4;47;47.0;57.0;73;10;10.0;10.0
3;48;48.0;73.0;75;3;23.0;25.0
12;47;49.0;51.0;72;9;2.0;2.0
14;47;49.0;50.0;74;24;1.0;1.0
13;52;52.0;56.0;78;28;3.0;4.0
19;52;52.0;79.0;79;26;28.0;27.0
12;52;52.0;78.0;76;29;27.0;26.0
14;52;52.0;72.0;80;22;19.0;20.0
1;53;53.0;66.0;81;26;11.0;13.0
5;55;55.0;81.0;82;29;25.0;26.0
13;56;56.0;72.0;87;10;15.0;16.0
11;56;56.0;61.0;86;14;5.0;5.0
4;56;57.0;67.0;83;24;9.0;10.0
2;58;58.0;74.0;88;26;18.0;16.0
6;58;58.0;60.0;90;26;3.0;2.0
6;58;60.0;76.0;89;3;16.0;16.0
8;58;60.0;74.0;94;4;12.0;14.0
18;58;60.85116404968177;75.85116404968177;91;29;16.0;15.0
11;56;61.0;76.0;84;7;11.0;15.0
16;58;62.0;64.0;92;29;2.0;2.0
15;56;62.0;66.0;85;7;3.0;4.0
10;64;64.0;92.0;95;16;29.0;28.0
7;64;64.0;87.0;97;13;22.0;23.0
16;64;64.0;72.0;96;4;9.0;8.0
9;65;65.0;66.0;99;6;2.0;1.0
17;65;65.0;75.0;100;16;8.0;10.0
0;65;65.0;67.0;98;25;2.0;2.0
9;66;66.0;73.0;107;18;5.0;7.0
1;66;66.0;68.0;104;8;3.0;2.0
0;67;67.0;90.0;110;24;23.0;23.0
4;65;67.0;69.0;102;4;2.0;2.0
1;65;68.0;76.0;103;15;7.0;8.0
4;66;69.0;70.0;109;13;3.0;1.0
4;70;70.0;73.0;118;13;3.0;3.0
16;70;72.0;74.0;119;29;2.0;2.0
13;65;72.0;74.0;101;18;1.0;2.0
9;73;73.0;78.0;121;18;5.0;5.0
3;69;73.0;82.0;114;21;7.0;9.0
4;73;73.0;75.0;120;13;3.0;2.0
2;66;74.0;90.0;106;15;14.0;16.0
16;73;74.0;80.0;123;11;5.0;6.0
13;66;74.0;77.0;105;18;1.0;3.0
8;67;74.0;86.0;112;18;9.0;12.0
17;67;75.0;85.0;113;16;8.0;10.0
4;69;75.0;86.0;117;19;7.0;11.0
18;66;75.85116404968177;88.85116404968177;108;5;10.0;13.0
6;67;76.0;90.0;111;9;14.0;14.0
11;73;76.0;89.0;122;2;10.0;13.0
1;69;76.0;94.0;115;16;16.0;18.0
13;69;77.0;90.0;116;16;14.0;13.0
9;78;78.0;96.0;129;26;19.0;18.0
12;75;78.0;98.0;124;15;19.0;20.0
19;78;79.0;85.0;130;23;5.0;6.0
16;75;80.0;84.0;126;6;3.0;4.0
15;79;80.12617597351546;93.12617597351546;131;17;15.0;13.0
