server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
0;3;3.0;20.0;2;2;16.0;17.0
2;3;3.0;32.0;0;4;26.0;29.0
3;3;3.0;8.0;1;24;7.0;5.0
5;5;5.0;28.0;3;16;23.0;23.0
6;7;7.0;14.0;8;6;8.0;7.0
9;7;7.0;13.0;6;9;6.0;6.0
10;7;7.0;8.0;4;18;1.0;1.0
11;7;7.0;9.0;5;13;2.0;2.0
12;7;7.0;15.0;9;14;8.0;8.0
16;7;7.0;27.0;7;23;22.0;20.0
14;8;8.0;21.0;10;11;16.0;13.0
19;8;8.0;11.0;12;10;1.0;3.0
15;8;8.0;12.0;11;21;5.0;4.0
10;11;11.0;13.0;18;21;1.0;2.0
11;11;11.0;26.0;14;23;14.0;15.0
19;11;11.0;20.0;13;17;9.0;9.0
3;11;11.0;12.0;19;28;4.0;1.0
4;11;11.46620280086723;23.46620280086723;15;16;11.0;12.0
13;11;11.85092056391567;21.850920563915672;21;11;10.0;10.000000000000002
15;11;12.0;21.0;17;24;12.0;9.0
3;11;12.0;20.0;20;29;7.0;8.0
10;11;13.0;17.0;16;20;6.0;4.0
9;13;13.0;29.0;23;20;18.0;16.0
18;13;13.055254687034342;24.055254687034342;22;24;13.0;11.0
6;14;14.0;17.0;25;16;4.0;3.0
12;14;15.0;29.0;26;3;14.0;14.0
7;14;15.382820316434733;24.38282031643473;24;17;12.0;8.999999999999998
10;19;19.0;36.0;31;6;17.0;17.0
6;19;19.0;31.0;30;8;11.0;12.0
19;20;20.0;39.0;32;20;19.0;19.0
3;20;20.0;34.0;36;0;15.0;14.0
0;19;20.0;24.0;28;9;4.0;4.0
14;21;21.0;29.0;40;13;7.0;8.0
15;21;21.0;22.0;39;23;1.0;1.0
13;21;21.850920563915672;43.85092056391567;38;26;22.0;22.0
15;22;22.0;28.0;41;5;6.0;6.0
17;22;22.522373828181216;38.522373828181216;43;2;16.0;16.0
8;20;23.318256009843406;30.318256009843406;35;23;6.0;7.0
4;22;23.46620280086723;27.46620280086723;44;27;3.0;4.0
0;24;24.0;52.0;49;4;27.0;28.0
18;20;24.055254687034342;25.055254687034342;33;20;1.0;1.0
7;24;24.38282031643473;25.38282031643473;48;9;1.0;1.0
18;23;25.055254687034342;26.055254687034342;47;20;1.0;1.0
7;23;25.38282031643473;30.38282031643473;46;4;4.0;5.0
11;19;26.0;33.0;27;18;6.0;7.0
18;22;26.055254687034342;36.05525468703434;42;15;10.0;10.0
4;27;27.46620280086723;49.46620280086723;54;12;23.0;22.0
15;22;28.0;29.0;45;10;1.0;1.0
5;26;28.0;29.0;53;23;1.0;1.0
14;29;29.0;50.0;56;14;19.0;21.0
15;29;29.0;55.0;58;29;26.0;26.0
9;25;29.0;31.0;51;28;1.0;2.0
12;27;29.0;32.0;55;27;2.0;3.0
5;29;29.0;42.0;57;7;11.0;13.0
1;21;29.762715008244655;54.762715008244655;37;19;22.0;25.0
8;25;30.318256009843406;42.31825600984341;50;15;11.0;12.000000000000004
7;30;30.38282031643473;31.38282031643473;59;9;1.0;1.0
6;31;31.0;50.0;62;28;21.0;19.0
9;19;31.0;57.0;29;2;25.0;26.0
7;20;31.38282031643473;40.38282031643473;34;2;10.0;9.0
12;30;32.0;33.0;60;27;2.0;1.0
2;31;32.0;37.0;66;20;8.0;5.0
11;33;33.0;42.0;67;29;9.0;9.0
12;30;33.0;37.0;61;4;4.0;4.0
3;31;34.0;38.0;65;6;1.0;4.0
10;36;36.0;39.0;72;13;2.0;3.0
18;31;36.05525468703434;42.05525468703434;63;3;6.0;6.0
12;31;37.0;41.0;64;28;4.0;4.0
2;33;37.0;41.0;70;10;5.0;4.0
3;38;38.0;39.0;74;6;1.0;1.0
17;38;38.522373828181216;59.522373828181216;75;6;22.0;21.0
10;33;39.0;45.0;68;12;5.0;6.0
19;36;39.0;43.0;73;19;3.0;4.0
3;33;39.0;59.0;69;5;19.0;20.0
7;34;40.38282031643473;56.38282031643473;71;5;15.0;16.0
12;41;41.0;64.0;81;9;22.0;23.0
2;41;41.0;50.0;78;3;10.0;9.0
11;42;42.0;44.0;83;13;2.0;2.0
5;41;42.0;43.0;80;1;1.0;1.0
18;41;42.05525468703434;44.05525468703434;77;8;3.0;2.0
8;41;42.31825600984341;50.31825600984341;82;7;7.0;8.0
19;43;43.0;54.0;84;24;12.0;11.0
5;41;43.0;71.0;76;18;27.0;28.0
18;46;46.0;65.0;85;19;19.0;19.0
13;46;46.0;55.0;87;27;10.0;9.0
10;46;46.0;47.0;86;18;1.0;1.0
8;51;51.0;64.0;88;22;14.0;13.0
10;54;54.0;75.0;89;10;22.0;21.0
11;54;54.0;67.0;90;5;13.0;13.0
1;57;57.0;63.0;91;23;2.0;6.0
4;59;59.0;61.0;94;3;2.0;2.0
6;59;59.0;73.0;99;24;12.0;14.0
7;59;59.0;68.0;104;13;9.0;9.0
13;59;59.0;81.0;95;28;23.0;22.0
14;59;59.0;79.0;100;18;18.0;20.0
19;59;59.0;87.0;93;0;27.0;28.0
2;59;59.0;68.0;98;20;8.0;9.0
15;59;59.0;60.0;97;23;1.0;1.0
0;59;59.0;63.0;96;24;2.0;4.0
9;59;59.0;67.0;92;27;9.0;8.0
3;59;59.0;60.0;101;6;1.0;1.0
17;59;59.522373828181216;66.52237382818122;103;8;5.0;7.0
15;60;60.0;89.0;105;8;29.0;29.0
3;60;60.0;77.0;107;0;15.0;17.0
4;61;61.0;88.0;109;5;26.0;27.0
1;62;63.0;64.0;112;23;2.0;1.0
0;63;63.0;66.0;117;24;2.0;3.0
1;63;64.0;65.0;119;23;2.0;1.0
8;64;64.0;76.0;125;22;14.0;12.0
12;63;64.0;89.0;116;0;25.0;25.0
1;64;65.0;69.0;122;26;5.0;4.0
18;62;65.0;77.0;110;10;13.0;12.0
0;59;66.0;83.0;102;12;16.0;17.0
17;65;66.52237382818122;70.52237382818122;127;14;4.0;4.0
11;62;67.0;72.0;115;8;5.0;5.0
9;64;67.0;69.0;120;28;1.0;2.0
7;68;68.0;81.0;132;25;13.0;13.0
2;68;68.0;71.0;133;10;5.0;3.0
1;68;69.0;73.0;131;21;5.0;4.0
9;68;69.0;72.0;134;1;3.0;3.0
17;70;70.52237382818122;88.52237382818122;136;7;20.0;18.0
2;71;71.0;82.0;141;27;11.0;11.0
5;61;71.0;72.0;108;22;1.0;1.0
11;72;72.0;88.0;145;12;17.0;16.0
9;70;72.0;75.0;137;1;3.0;3.0
5;62;72.0;74.0;113;10;1.0;2.0
1;73;73.0;82.0;150;12;7.0;9.0
6;73;73.0;84.0;148;1;13.0;11.0
5;72;74.0;77.0;144;23;1.0;3.0
10;75;75.0;84.0;153;17;9.0;9.0
9;75;75.0;84.0;151;10;8.0;9.0
8;64;76.0;77.0;121;17;4.0;1.0
8;77;77.0;94.0;154;14;16.0;17.0
18;71;77.0;78.0;143;20;1.0;1.0
3;62;77.0;78.0;114;6;1.0;1.0
5;66;77.0;79.0;130;17;4.0;2.0
18;64;78.0;82.0;124;3;6.0;4.0
3;72;78.0;79.0;146;6;1.0;1.0
14;66;79.0;85.0;129;24;5.0;6.0
3;73;79.0;80.0;149;6;1.0;1.0
5;70;79.0;81.0;140;17;4.0;2.0
3;63;80.0;81.0;118;27;2.0;1.0
13;81;81.0;97.0;157;6;15.0;16.0
7;64;81.0;83.0;123;9;1.0;2.0
3;70;81.0;83.0;135;27;2.0;2.0
5;65;81.0;99.0;128;11;17.0;18.0
1;71;82.0;83.0;142;11;2.0;1.0
18;70;82.0;93.0;139;2;13.0;11.0
2;81;82.0;96.0;158;13;14.0;14.0
1;83;83.0;109.0;161;17;26.0;26.0
7;73;83.0;96.0;147;18;11.0;13.0
0;70;83.0;101.0;138;16;17.0;18.0
3;83;83.0;84.0;160;26;3.0;1.0
10;83;84.0;86.0;163;18;1.0;2.0
6;83;84.0;86.0;162;16;4.0;2.0
9;83;84.0;86.0;159;28;1.0;2.0
3;84;84.0;87.0;165;27;2.0;3.0
14;84;85.0;92.0;166;24;5.0;7.0
10;84;86.0;88.0;164;12;5.0;2.0
6;75;86.0;91.0;152;2;6.0;5.0
9;79;86.0;105.0;155;23;18.0;19.0
19;87;87.0;95.0;167;4;9.0;8.0
3;87;87.0;95.0;168;29;7.0;8.0
17;90;90.0;101.0;169;26;14.0;11.0
10;90;90.0;112.0;172;4;19.0;22.0
11;90;90.0;98.0;173;10;9.0;8.0
15;90;90.0;95.0;170;13;3.0;5.0
12;90;90.0;113.0;171;9;22.0;23.0
6;91;91.0;94.0;175;16;4.0;3.0
14;91;92.0;112.0;174;3;21.0;20.0
18;91;93.0;104.0;176;6;10.0;11.0
8;95;95.0;98.0;177;17;4.0;3.0
6;96;96.0;121.0;179;13;25.0;25.0
7;96;96.0;101.0;181;4;4.0;5.0
19;96;96.0;105.0;178;8;10.0;9.0
15;96;96.0;107.0;180;22;13.0;11.0
13;97;97.0;123.0;183;8;27.0;26.0
2;97;97.0;106.0;184;10;5.0;9.0
3;97;97.0;110.0;182;25;11.0;13.0
8;98;98.0;111.0;185;26;14.0;13.0
11;98;98.0;99.0;186;4;2.0;1.0
11;99;99.0;102.0;188;13;2.0;3.0
5;99;99.0;100.0;190;1;1.0;1.0
5;100;100.0;125.0;195;19;26.0;25.0
17;100;101.0;104.0;193;13;5.0;3.0
7;100;101.0;108.0;191;22;7.0;7.0
0;100;101.0;102.0;197;24;2.0;1.0
11;100;102.0;110.0;194;11;6.0;8.0
0;100;102.0;108.0;196;3;5.0;6.0
17;103;104.0;124.0;201;20;20.0;20.0
18;100;104.0;111.0;198;21;7.0;7.0
19;105;105.0;132.0;205;0;27.0;27.0
