server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
1;1;1.0;19.0;1;26;19.0;18.0
3;1;1.0;6.0;0;9;5.0;5.0
5;1;1.0;26.0;2;22;25.0;25.0
7;1;1.0;24.0;3;20;24.0;23.0
8;4;4.0;32.0;5;1;28.0;28.0
9;4;4.0;6.0;6;9;5.0;2.0
10;4;4.0;5.0;4;13;1.0;1.0
11;6;6.0;14.0;8;21;10.0;8.0
12;6;6.0;22.0;7;18;15.0;16.0
0;8;8.0;9.0;9;25;2.0;1.0
6;11;11.0;29.0;10;6;19.0;18.0
13;12;12.0;18.0;13;25;4.0;6.0
14;12;12.0;36.0;11;16;27.0;24.0
15;12;12.0;22.0;17;16;10.0;10.0
16;12;12.0;22.0;12;17;9.0;10.0
17;12;12.0;26.0;14;9;14.0;14.0
18;12;12.0;34.0;16;14;22.0;22.0
2;15;15.0;38.0;18;16;24.0;23.0
4;15;15.0;17.0;19;27;3.0;2.0
0;15;15.0;39.0;20;29;25.0;24.0
19;16;16.0;31.0;21;17;16.0;15.0
10;16;16.0;42.0;22;28;24.0;26.0
9;16;16.0;18.0;23;8;3.0;2.0
3;16;16.0;39.0;24;8;21.0;23.0
4;17;17.0;38.0;26;22;20.0;21.0
11;17;17.0;23.0;25;8;6.0;6.0
9;17;18.0;25.0;28;4;8.0;7.0
13;17;18.0;22.0;27;25;4.0;4.0
1;19;19.0;28.0;30;5;10.0;9.0
16;22;22.0;37.0;38;23;15.0;15.0
13;22;22.0;39.0;36;0;17.0;17.0
15;22;22.0;46.0;35;26;24.0;24.0
12;19;22.0;27.0;31;26;4.0;5.0
11;23;23.0;31.0;44;0;8.0;8.0
7;24;24.0;37.0;47;22;11.0;13.0
9;25;25.0;32.0;58;8;3.0;7.0
17;25;26.0;35.0;52;29;8.0;9.0
5;25;26.0;27.0;57;0;1.0;1.0
12;26;27.0;55.0;60;17;27.0;28.0
5;25;27.0;28.0;53;0;1.0;1.0
1;28;28.0;46.0;61;14;22.0;18.0
5;25;28.0;30.0;51;23;3.0;2.0
6;23;29.0;30.0;42;29;4.0;1.0
6;22;30.0;39.0;37;15;5.0;9.0
5;22;30.0;35.0;32;17;5.0;5.0
19;31;31.0;54.0;64;8;24.0;23.0
11;22;31.0;32.0;34;18;1.0;1.0
9;32;32.0;45.0;67;0;12.0;13.0
11;32;32.0;33.0;69;2;1.0;1.0
8;25;32.0;42.0;54;24;9.0;10.0
11;23;33.0;35.0;43;2;1.0;2.0
18;23;34.0;40.0;41;20;7.0;6.0
17;26;35.0;38.0;59;26;4.0;3.0
11;22;35.0;45.0;33;8;6.0;10.0
5;19;35.0;45.0;29;13;10.0;10.0
14;23;36.0;41.0;45;6;5.0;5.0
16;24;37.0;38.0;49;20;1.0;1.0
7;23;37.0;58.0;46;10;20.0;21.0
2;24;38.0;51.0;50;10;13.0;13.0
4;31;38.0;42.0;63;15;2.0;4.0
