server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
6;49;49.363770350773336;51.363770350773336;87;23;1.0;2.0
2;50;51.0;52.0;101;9;2.0;1.0
19;49;51.0;52.0;93;12;1.0;1.0
6;49;51.363770350773336;58.363770350773336;90;3;6.0;7.0
12;52;52.0;67.0;104;19;15.0;15.0
2;52;52.0;55.0;105;14;3.0;3.0
19;50;52.0;54.0;98;22;2.0;2.0
16;52;52.0;54.0;103;26;2.0;2.0
0;49;52.0;55.0;92;10;4.0;3.0
15;53;53.0;80.0;107;26;27.0;27.0
1;49;53.0;58.0;95;18;7.0;5.0
18;49;54.0;63.0;89;4;5.0;9.0
19;52;54.0;61.0;106;23;6.0;7.0
16;50;54.0;64.0;102;8;10.0;10.0
7;50;54.0;63.0;99;1;7.0;9.0
2;49;55.0;59.0;97;29;5.0;4.0
0;49;55.0;64.0;91;11;5.0;9.0
10;49;56.0;60.0;88;7;2.0;4.0
5;50;56.0;58.0;100;11;2.0;2.0
14;53;57.0;70.0;108;24;14.0;13.0
3;57;57.0;80.0;109;20;22.0;23.0
5;58;58.0;67.0;110;24;10.0;9.0
1;58;58.0;62.0;111;15;5.0;4.0
10;62;62.0;63.0;112;7;2.0;1.0
2;62;62.0;83.0;113;2;19.0;21.0
6;62;62.0;79.0;114;9;15.0;17.0
18;63;63.0;81.0;115;2;22.0;18.0
10;65;65.0;75.0;127;2;11.0;10.0
17;65;65.0;82.0;123;28;18.0;17.0
19;65;65.0;76.0;125;6;11.0;11.0
11;65;65.0;69.0;118;3;4.0;4.0
13;65;65.0;66.0;121;29;1.0;1.0
7;65;65.0;71.0;116;16;4.0;6.0
16;65;65.0;72.0;117;5;6.0;7.0
9;65;65.0;71.0;122;19;6.0;6.0
0;65;65.0;85.0;126;8;18.0;20.0
1;65;65.0;69.0;124;27;4.0;4.0
8;65;66.0;83.0;119;9;12.0;17.0
13;66;66.0;71.0;128;12;3.0;5.0
12;67;67.0;72.0;130;1;5.0;5.0
5;66;67.0;84.0;129;25;17.0;17.0
11;69;69.0;88.0;132;18;17.0;19.0
4;69;69.0;77.0;131;13;8.0;8.0
14;71;71.0;81.0;136;18;9.0;10.0
13;71;71.0;93.0;133;15;22.0;22.0
7;71;71.0;86.0;134;21;14.0;15.0
9;71;71.0;76.0;135;3;4.0;5.0
12;75;75.0;88.0;137;12;14.0;13.0
10;75;75.0;91.0;138;18;15.0;16.0
19;76;76.0;83.0;139;0;7.0;7.0
16;77;77.0;83.0;142;19;7.0;6.0
1;77;77.0;106.0;140;2;29.0;29.0
9;77;77.0;89.0;145;29;13.0;12.0
4;77;77.0;78.0;144;24;1.0;1.0
4;77;78.0;82.0;141;10;5.0;4.0
6;77;79.0;90.0;143;15;10.0;11.0
15;80;80.0;82.0;147;24;2.0;2.0
3;80;80.0;108.0;148;17;26.0;28.0
18;81;81.0;83.0;150;13;2.0;2.0
14;81;81.0;87.0;149;14;6.0;6.0
15;82;82.0;87.0;151;24;2.0;5.0
8;83;83.0;92.0;153;1;9.0;9.0
18;83;83.0;90.0;152;4;5.0;7.0
17;84;84.0;99.0;156;10;14.0;15.0
2;84;84.0;101.0;154;23;16.0;17.0
16;84;84.0;95.0;155;8;10.0;11.0
19;85;85.0;112.0;157;4;29.0;27.0
4;85;85.0;108.0;160;28;24.0;23.0
5;85;85.0;92.0;158;2;4.0;7.0
0;85;85.0;94.0;161;19;10.0;9.0
7;85;86.0;115.0;159;14;25.0;29.0
14;87;87.0;88.0;164;23;1.0;1.0
12;88;88.0;104.0;169;19;15.0;16.0
14;88;88.0;111.0;165;17;23.0;23.0
11;87;88.0;93.0;163;11;4.0;5.0
9;88;89.0;90.0;167;6;2.0;1.0
18;87;90.0;97.0;162;29;6.0;7.0
6;88;90.0;97.0;166;25;6.0;7.0
9;88;90.0;92.0;170;25;3.0;2.0
10;88;91.0;105.0;168;14;15.0;14.0
8;92;92.0;98.0;172;3;6.0;6.0
9;92;92.0;95.0;174;3;4.0;3.0
5;91;92.0;95.0;171;17;2.0;3.0
11;93;93.0;101.0;175;12;7.0;8.0
13;92;93.0;114.0;173;8;21.0;21.0
0;94;94.0;120.0;186;29;24.0;26.0
16;95;95.0;120.0;188;29;27.0;25.0
9;94;95.0;96.0;185;2;2.0;1.0
5;95;95.0;98.0;189;11;2.0;3.0
9;96;96.0;107.0;192;29;13.0;11.0
18;96;97.0;103.0;194;4;5.0;6.0
6;96;97.0;116.0;193;21;19.0;19.0
8;98;98.0;128.0;198;14;29.0;30.0
5;98;98.0;102.0;202;2;4.0;4.0
17;98;99.0;124.0;199;5;25.0;25.0
2;97;101.0;102.0;196;9;2.0;1.0
11;98;101.0;105.0;200;4;3.0;4.0
2;94;102.0;110.0;182;3;5.0;8.0
5;100;102.0;103.0;206;17;2.0;1.0
18;102;103.0;110.0;209;25;6.0;7.0
5;95;103.0;109.0;190;16;8.0;6.0
12;94;104.0;105.0;184;27;1.0;1.0
12;105;105.0;106.0;214;27;1.0;1.0
10;93;105.0;110.0;176;7;2.0;5.0
11;94;105.0;108.0;187;3;4.0;3.0
12;101;106.0;107.0;208;27;1.0;1.0
1;93;106.0;111.0;177;20;2.0;5.0
12;95;107.0;108.0;191;8;3.0;1.0
9;97;107.0;108.0;195;3;4.0;1.0
12;98;108.0;114.0;197;5;5.0;6.0
11;98;108.0;112.0;204;3;4.0;4.0
4;93;108.0;116.0;179;10;5.0;8.0
9;100;108.0;111.0;207;3;4.0;3.0
3;94;108.0;120.0;180;7;10.0;12.0
5;109;109.0;130.0;223;9;21.0;21.0
10;109;110.0;117.0;224;0;7.0;7.0
18;104;110.0;111.0;212;18;5.0;1.0
2;104;110.0;114.0;210;3;5.0;4.0
18;104;111.0;127.0;211;5;15.0;16.0
14;100;111.0;113.0;205;28;1.0;2.0
1;93;111.0;113.0;178;20;2.0;2.0
9;94;111.0;116.0;183;19;6.0;5.0
11;112;112.0;132.0;229;24;15.0;20.0
14;113;113.0;143.0;239;26;28.0;30.0
1;113;113.0;116.0;242;12;3.0;3.0
12;112;114.0;116.0;232;4;2.0;2.0
2;113;114.0;138.0;236;17;24.0;24.0
13;109;114.0;115.0;221;29;1.0;1.0
13;107;115.0;119.0;218;24;2.0;4.0
7;105;115.0;117.0;217;20;2.0;2.0
12;113;116.0;117.0;235;27;1.0;1.0
6;115;116.0;117.0;243;23;1.0;1.0
1;112;116.0;120.0;227;12;3.0;4.0
4;113;116.0;118.0;237;24;1.0;2.0
9;112;116.0;117.0;230;0;1.0;1.0
12;117;117.0;144.0;246;15;28.0;27.0
10;117;117.0;122.0;247;7;2.0;5.0
6;108;117.0;123.0;220;25;6.0;6.0
7;113;117.0;120.0;233;16;4.0;3.0
9;110;117.0;121.0;226;3;4.0;4.0
4;115;118.0;123.0;244;10;5.0;5.0
13;113;119.0;121.0;241;12;3.0;2.0
16;120;120.0;148.0;255;6;29.0;28.0
1;120;120.0;136.0;253;21;21.0;16.0
7;110;120.0;126.0;225;1;7.0;6.0
3;119;120.0;126.0;250;27;5.0;6.0
0;108;120.0;129.0;219;18;10.0;9.0
13;121;121.0;123.0;257;24;2.0;2.0
9;119;121.0;122.0;248;0;1.0;1.0
10;116;122.0;137.0;245;18;15.0;15.0
9;109;122.0;128.0;222;19;6.0;6.0
6;123;123.0;133.0;258;13;13.0;10.0
13;113;123.0;144.0;234;8;21.0;21.0
4;119;123.0;127.0;249;18;8.0;4.0
17;119;124.0;137.0;251;18;16.0;13.0
19;113;125.54625331137355;149.54625331137356;240;19;24.0;24.000000000000014
7;125;126.0;144.0;262;28;15.0;18.0
3;123;126.0;130.0;259;27;5.0;4.0
18;123;127.0;129.0;260;13;2.0;2.0
4;125;127.0;137.0;261;22;12.0;10.0
8;120;128.0;159.0;252;14;29.0;31.0
9;120;128.0;156.0;254;14;27.0;28.0
18;129;129.0;137.0;265;17;11.0;8.0
0;129;129.0;143.0;263;8;18.0;14.0
5;129;130.0;134.0;264;23;5.0;4.0
11;132;132.0;134.0;267;21;2.0;2.0
3;132;132.0;140.0;268;29;8.0;8.0
6;132;133.0;150.0;272;28;13.0;17.0
11;134;134.0;149.0;273;19;20.0;15.0
5;134;134.0;135.0;275;17;2.0;1.0
5;134;135.0;136.0;276;17;2.0;1.0
1;132;136.0;138.0;266;22;3.0;2.0
5;132;136.0;146.0;269;24;10.0;10.0
10;134;137.0;154.0;274;14;15.0;17.0
18;134;137.0;144.0;277;18;5.0;7.0
17;132;137.0;148.0;270;21;11.0;11.0
4;132;137.0;138.0;271;24;1.0;1.0
2;137;138.0;154.0;279;23;16.0;16.0
1;137;138.0;140.0;278;27;4.0;2.0
4;141;141.0;166.0;281;19;25.0;25.0
1;141;141.0;166.0;282;17;24.0;25.0
3;141;141.0;145.0;280;4;3.0;4.0
14;143;143.0;166.0;286;17;23.0;23.0
0;143;143.0;147.0;285;16;4.0;4.0
12;144;144.0;150.0;291;3;6.0;6.0
18;141;144.0;146.0;283;12;1.0;2.0
13;143;144.0;145.0;284;12;3.0;1.0
7;143;144.0;158.0;287;19;11.0;14.0
13;143;145.0;157.0;288;28;11.0;12.0
3;144;145.0;146.0;290;15;1.0;1.0
18;146;146.0;151.0;293;4;5.0;5.0
3;146;146.0;163.0;292;18;16.0;17.0
5;146;146.0;164.0;294;25;17.0;18.0
0;147;147.0;161.0;295;21;15.0;14.0
17;143;148.0;164.0;289;28;18.0;16.0
11;149;149.0;157.0;298;17;9.0;8.0
19;149;149.54625331137356;175.54625331137356;297;19;24.0;26.0
12;149;150.0;151.0;299;4;2.0;1.0
6;149;150.0;163.0;300;0;12.0;13.0
12;147;151.0;152.0;296;29;3.0;1.0
18;149;151.0;176.0;301;2;22.0;25.0
12;151;152.0;155.0;306;2;3.0;3.0
10;154;154.0;155.0;312;12;1.0;1.0
2;151;154.0;156.0;307;15;2.0;2.0
12;155;155.0;159.0;318;29;3.0;4.0
10;151;155.0;164.0;308;5;8.0;9.0
2;156;156.0;166.0;324;19;11.0;10.0
9;156;156.0;181.0;323;24;25.0;25.0
16;156;156.67107154783292;182.67107154783292;325;23;22.0;26.0
11;153;157.0;161.0;310;3;4.0;4.0
13;154;157.0;158.0;314;22;2.0;1.0
13;155;158.0;161.0;316;24;2.0;3.0
7;156;158.0;161.0;320;20;2.0;3.0
8;151;159.0;168.0;303;1;9.0;9.0
12;156;159.0;160.0;321;8;3.0;1.0
12;155;160.0;164.0;319;1;5.0;4.0
11;155;161.0;164.0;317;11;4.0;3.0
13;151;161.0;170.0;309;14;11.0;9.0
7;151;161.0;165.0;305;16;4.0;4.0
0;151;161.0;162.0;302;17;1.0;1.0
0;151;162.0;163.0;304;17;1.0;1.0
6;158;163.0;174.0;326;0;12.0;11.0
3;161;163.0;170.0;327;14;7.0;7.0
0;162;163.0;167.0;328;17;1.0;4.0
12;164;164.0;165.0;330;27;1.0;1.0
10;154;164.0;176.0;313;9;13.0;12.0
17;153;164.0;170.0;311;26;5.0;6.0
11;155;164.0;178.0;315;9;14.0;14.0
5;162;164.0;175.0;329;24;10.0;11.0
12;165;165.0;176.0;335;17;10.0;11.0
7;156;165.0;187.0;322;9;23.0;22.0
2;165;166.0;171.0;334;13;4.0;5.0
14;165;166.0;168.0;333;23;1.0;2.0
4;165;166.0;170.0;336;29;4.0;4.0
1;165;166.0;184.0;332;3;18.0;18.0
0;167;167.0;176.0;337;13;8.0;9.0
8;168;168.0;184.0;339;5;16.0;16.0
14;168;168.0;179.0;340;18;9.0;11.0
17;169;170.0;178.0;342;16;7.0;8.0
4;165;170.0;199.0;331;25;28.0;29.0
15;174;174.0;194.0;346;17;17.0;20.0
2;174;174.0;177.0;348;9;2.0;3.0
13;174;174.0;190.0;344;17;12.0;16.0
3;174;174.0;184.0;347;25;10.0;10.0
6;174;174.0;196.0;343;10;19.0;22.0
5;174;175.0;184.0;349;24;10.0;9.0
19;176;176.0;185.0;350;16;11.0;9.0
12;176;176.0;181.0;351;5;5.0;5.0
10;177;177.0;198.0;352;1;24.0;21.0
18;177;177.0;194.0;353;23;17.0;17.0
2;178;178.0;193.0;355;0;16.0;15.0
17;178;178.0;210.0;354;27;29.0;32.0
11;179;179.0;183.0;357;27;8.0;4.0
0;179;179.0;183.0;356;16;4.0;4.0
12;179;181.0;187.0;358;26;8.0;6.0
9;182;182.0;208.0;359;17;23.0;26.0
16;182;182.67107154783292;208.67107154783292;360;9;27.0;26.0
11;183;183.0;204.0;363;28;22.0;21.0
0;183;183.0;207.0;364;9;24.0;24.0
8;183;184.0;211.0;362;7;29.0;27.0
19;185;185.0;198.0;375;28;12.0;13.0
3;185;185.0;187.0;365;2;1.0;2.0
1;185;185.0;190.0;378;27;4.0;5.0
5;185;185.0;188.0;373;17;2.0;3.0
12;186;187.0;195.0;379;22;8.0;8.0
3;187;187.0;198.0;380;7;10.0;11.0
7;185;187.0;191.0;366;4;4.0;4.0
5;185;188.0;191.0;377;15;2.0;3.0
13;189;190.0;191.0;384;29;1.0;1.0
1;188;190.0;194.0;383;20;2.0;4.0
13;185;191.0;196.0;368;13;3.0;5.0
5;189;191.0;192.0;385;17;2.0;1.0
7;185;191.0;196.0;370;4;4.0;5.0
5;185;192.0;197.0;376;23;5.0;5.0
14;190;192.88774119193226;193.88774119193226;386;7;1.0;1.0
2;185;193.0;195.0;369;9;2.0;2.0
14;185;193.88774119193226;199.88774119193226;374;16;6.0;6.0
15;194;194.0;209.0;391;8;15.0;15.0
18;194;194.0;210.0;390;17;11.0;16.0
1;194;194.0;200.0;393;22;3.0;6.0
12;188;195.0;205.0;382;14;11.0;10.0
2;191;195.0;198.0;388;14;3.0;3.0
13;185;196.0;197.0;372;13;3.0;1.0
6;185;196.0;203.0;371;25;6.0;7.0
7;194;196.0;201.0;392;16;4.0;5.0
13;190;197.0;225.0;387;0;23.0;28.0
5;191;197.0;219.0;389;19;26.0;22.0
19;200;200.0;211.0;395;6;11.0;11.0
14;200;200.0;229.0;394;6;29.0;29.0
2;202;202.0;204.0;397;15;2.0;2.0
10;202;202.0;225.0;396;23;25.0;23.0
2;204;204.0;206.0;398;14;3.0;2.0
3;204;204.0;219.0;400;1;15.0;15.0
4;204;204.0;218.0;399;3;16.0;14.0
1;204;204.0;210.0;402;5;7.0;6.0
6;204;204.0;212.0;403;5;8.0;8.0
11;204;204.0;213.0;401;17;9.0;9.0
12;205;205.0;233.0;405;16;28.0;28.0
7;205;205.0;207.0;407;4;4.0;2.0
2;205;206.0;210.0;406;29;5.0;4.0
7;205;207.0;216.0;408;1;7.0;9.0
0;206;207.0;208.0;412;5;1.0;1.0
9;206;208.0;212.0;411;6;2.0;4.0
0;205;208.0;233.0;409;29;24.0;25.0
16;206;208.67107154783292;229.67107154783292;410;23;22.0;21.0
15;209;209.0;217.0;414;11;9.0;8.0
2;210;210.0;228.0;415;26;16.0;18.0
18;209;210.0;223.0;413;17;11.0;13.0
1;210;210.0;217.0;416;18;7.0;7.0
19;212;212.0;214.0;417;15;7.0;2.0
8;213;213.0;230.0;418;18;18.0;17.0
19;215;215.0;241.0;420;11;22.0;26.0
17;215;215.0;223.0;424;1;6.0;8.0
6;215;215.0;228.0;423;28;13.0;13.0
11;215;215.0;227.0;422;9;14.0;12.0
9;215;215.0;241.0;419;24;25.0;26.0
15;217;217.0;231.0;426;7;14.0;14.0
1;217;217.0;224.0;425;5;7.0;7.0
4;218;218.0;243.0;427;28;24.0;25.0
3;219;219.0;239.0;428;24;20.0;20.0
7;222;222.0;236.0;429;24;14.0;14.0
5;222;222.0;231.0;432;24;10.0;9.0
17;222;223.0;224.0;430;8;1.0;1.0
18;222;223.0;249.0;431;22;26.0;26.0
17;224;224.0;227.0;434;26;5.0;3.0
1;224;224.0;247.0;433;17;24.0;23.0
10;226;226.0;244.0;435;19;18.0;18.0
13;226;226.0;227.0;437;24;2.0;1.0
17;226;227.0;242.0;436;12;14.0;15.0
13;226;227.0;244.0;438;11;17.0;17.0
2;228;228.0;243.0;441;12;14.0;15.0
11;228;228.0;237.0;443;27;8.0;9.0
16;228;229.67107154783292;231.67107154783292;440;26;2.0;2.0
8;230;230.0;256.0;446;7;29.0;26.0
15;231;231.0;236.0;447;21;4.0;5.0
5;228;231.0;248.0;439;25;17.0;17.0
16;230;231.67107154783292;244.67107154783292;445;8;10.0;13.0
12;228;233.0;236.0;442;27;1.0;3.0
0;230;233.0;242.0;444;12;8.0;9.0
15;236;236.0;248.0;449;13;12.0;12.0
12;234;236.0;244.0;448;22;8.0;8.0
7;236;236.0;244.0;450;19;11.0;8.0
6;239;239.0;254.0;451;7;12.0;15.0
3;239;239.0;244.0;452;27;5.0;5.0
11;239;239.0;260.0;453;19;20.0;21.0
19;241;241.0;265.0;455;7;21.0;24.0
9;241;241.0;243.0;454;2;2.0;2.0
17;242;242.0;263.0;456;20;22.0;21.0
2;243;243.0;263.0;457;2;19.0;20.0
4;243;243.0;252.0;458;16;10.0;9.0
10;246;246.0;247.0;459;12;1.0;1.0
16;246;246.0;251.0;460;10;4.0;5.0
10;247;247.0;258.0;467;27;12.0;11.0
12;247;247.0;257.0;464;17;10.0;10.0
3;247;247.0;255.0;461;29;8.0;8.0
7;247;247.0;257.0;465;1;7.0;10.0
13;247;247.0;249.0;462;29;1.0;2.0
1;247;247.0;266.0;463;3;18.0;19.0
9;247;247.0;259.0;466;21;12.0;12.0
15;249;249.0;270.0;468;14;23.0;21.0
13;249;249.0;250.0;470;29;1.0;1.0
13;250;250.0;275.0;472;0;23.0;25.0
0;250;250.0;253.0;471;15;1.0;3.0
5;250;250.0;277.0;473;7;28.0;27.0
16;251;251.0;252.0;475;3;1.0;1.0
16;252;252.0;275.0;476;4;23.0;23.0
4;251;252.0;279.0;474;9;27.0;27.0
6;254;254.0;256.0;480;3;6.0;2.0
0;254;254.0;264.0;478;12;8.0;10.0
3;254;255.0;270.0;479;18;16.0;15.0
6;256;256.0;262.0;481;25;6.0;6.0
8;256;256.0;264.0;485;1;9.0;8.0
12;256;257.0;258.0;482;27;1.0;1.0
7;256;257.0;269.0;484;12;11.0;12.0
10;257;258.0;261.0;488;7;2.0;3.0
12;256;258.0;270.0;483;14;11.0;12.0
9;259;259.0;260.0;499;0;1.0;1.0
11;259;260.0;282.0;494;8;24.0;22.0
9;259;260.0;265.0;500;0;1.0;5.0
10;261;261.0;276.0;506;14;15.0;15.0
6;261;262.0;263.0;504;23;1.0;1.0
6;263;263.0;281.0;509;17;17.0;18.0
2;261;263.0;264.0;503;15;2.0;1.0
17;263;263.0;288.0;510;23;26.0;25.0
8;263;264.0;266.0;508;27;1.0;2.0
2;256;264.0;270.0;486;15;2.0;6.0
0;259;264.0;265.0;492;5;1.0;1.0
19;259;265.0;266.0;497;22;2.0;1.0
0;259;265.0;266.0;493;5;1.0;1.0
9;259;265.0;267.0;490;6;2.0;2.0
19;259;266.0;269.0;501;22;2.0;3.0
8;263;266.0;268.0;511;20;2.0;2.0
0;261;266.0;272.0;502;2;9.0;6.0
1;259;266.0;280.0;498;24;14.0;14.0
9;259;267.0;279.0;489;7;13.0;12.0
8;268;268.0;297.0;513;29;29.0;29.0
19;268;269.0;287.0;514;1;17.0;18.0
7;268;269.0;297.0;515;18;26.0;28.0
15;261;270.0;291.0;505;29;23.0;21.0
12;267;270.0;275.0;512;29;3.0;5.0
3;271;271.0;289.0;517;26;18.0;18.0
2;271;271.0;293.0;518;28;24.0;22.0
0;272;272.0;282.0;521;26;11.0;10.0
16;275;275.0;287.0;524;25;13.0;12.0
12;271;275.0;276.0;516;27;1.0;1.0
13;271;275.0;296.0;519;15;22.0;21.0
10;276;276.0;281.0;525;3;8.0;5.0
12;272;276.0;277.0;522;23;3.0;1.0
12;271;277.0;295.0;520;0;17.0;18.0
5;276;277.0;289.0;526;18;12.0;12.0
4;279;279.0;294.0;528;15;17.0;15.0
9;275;279.0;280.0;523;0;1.0;1.0
1;279;280.0;281.0;531;20;2.0;1.0
9;279;280.0;286.0;529;1;5.0;6.0
6;281;281.0;295.0;534;19;17.0;14.0
10;281;281.0;300.0;538;17;21.0;19.0
1;281;281.0;308.0;536;25;28.0;27.0
11;276;282.0;285.0;527;21;2.0;3.0
0;281;282.0;285.0;533;16;4.0;3.0
11;283;285.0;296.0;543;25;10.0;11.0
0;285;285.0;304.0;545;8;18.0;19.0
9;283;286.0;313.0;540;23;28.0;27.0
19;279;287.0;295.0;532;20;6.0;8.0
16;283;287.0;294.0;539;10;4.0;7.0
14;281;287.92036275501874;289.92036275501874;537;7;1.0;2.0
17;288;288.0;315.0;546;23;26.0;27.0
3;281;289.0;296.0;535;29;8.0;7.0
5;283;289.0;314.0;542;0;24.0;25.0
14;283;289.92036275501874;290.92036275501874;541;7;1.0;1.0
14;290;290.92036275501874;296.92036275501874;548;3;12.0;6.0
15;290;291.0;300.0;552;9;8.0;9.0
2;290;293.0;298.0;553;29;5.0;5.0
16;290;294.0;316.0;551;4;23.0;22.0
4;279;294.0;319.0;530;19;25.0;25.0
19;291;295.0;301.0;558;9;6.0;6.0
6;290;295.0;300.0;549;25;6.0;5.0
12;290;295.0;297.0;550;2;3.0;2.0
3;290;296.0;309.0;555;1;15.0;13.0
13;285;296.0;300.0;544;13;3.0;4.0
11;294;296.0;300.0;560;3;4.0;4.0
14;295;296.92036275501874;299.92036275501874;561;28;1.0;3.0
8;290;297.0;300.0;556;6;2.0;3.0
12;290;297.0;304.0;554;26;8.0;7.0
7;291;297.0;308.0;559;6;10.0;11.0
2;298;298.0;303.0;564;10;7.0;5.0
14;299;299.92036275501874;329.92036275501874;566;1;29.0;30.0
15;297;300.0;302.0;562;24;2.0;2.0
6;298;300.0;310.0;563;8;12.0;10.0
8;290;300.0;325.0;547;19;23.0;25.0
10;299;300.0;315.0;565;14;15.0;15.0
13;299;300.0;316.0;567;11;17.0;16.0
11;300;300.0;320.0;568;8;24.0;20.0
15;302;302.0;306.0;569;5;3.0;4.0
19;302;302.0;308.0;570;8;10.0;6.0
2;302;303.0;317.0;572;12;14.0;14.0
12;302;304.0;305.0;571;8;3.0;1.0
0;302;304.0;322.0;573;25;20.0;18.0
12;304;305.0;320.0;574;9;15.0;15.0
15;306;306.0;331.0;576;19;27.0;25.0
19;307;308.0;315.0;581;15;7.0;7.0
7;306;308.0;332.0;575;2;24.0;24.0
1;307;308.0;316.0;582;18;7.0;8.0
3;307;309.0;313.0;577;23;2.0;4.0
6;310;310.0;321.0;592;8;12.0;11.0
18;307;310.87413810822966;317.87413810822966;585;25;6.0;7.0
3;312;313.0;337.0;594;11;25.0;24.0
9;307;313.0;316.0;583;0;1.0;3.0
5;307;314.0;315.0;580;11;2.0;1.0
19;307;315.0;318.0;586;22;2.0;3.0
10;307;315.0;316.0;579;7;2.0;1.0
17;310;315.0;317.0;593;22;1.0;2.0
5;307;315.0;317.0;587;15;2.0;2.0
10;316;316.0;320.0;605;25;5.0;4.0
16;316;316.0;337.0;602;4;23.0;21.0
13;312;316.0;317.0;596;24;2.0;1.0
1;307;316.0;335.0;589;3;18.0;19.0
9;307;316.0;317.0;584;6;2.0;1.0
2;310;317.0;323.0;591;10;7.0;6.0
17;307;317.0;322.0;590;16;7.0;5.0
13;307;317.0;329.0;588;17;12.0;12.0
9;307;317.0;324.0;578;19;6.0;7.0
5;312;317.0;328.0;595;16;8.0;11.0
18;314;317.87413810822966;335.87413810822966;597;10;18.0;18.0
19;318;318.0;344.0;608;19;24.0;26.0
4;318;319.0;334.0;610;23;14.0;15.0
10;320;320.0;328.0;611;0;7.0;8.0
